StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2021-01-28,96,8.213,13.04,4.02,0.0
130,2021-01-28,96,4.691,13.24,2.66,0.0
140,2021-01-28,96,1.806,15.72,1.07,0.0
150,2021-01-28,96,5.026,14.3,5.15,0.0
160,2021-01-28,96,4.979,13.59,4.99,0.0
170,2021-01-28,96,4.252,15.14,5.42,0.0
180,2021-01-28,96,3.107,14.23,3.94,0.0
230,2021-01-28,96,1.893,16.1,4.9,0.0
240,2021-01-28,96,2.839,15.47,2.56,0.0
250,2021-01-28,96,3.138,18.57,5.13,0.0
260,2021-01-28,96,3.983,19.01,3.31,0.0
270,2021-01-28,96,4.947,19.51,7.75,0.0
280,2021-01-28,96,2.637,17.3,1.75,0.0
290,2021-01-28,96,4.446,19.23,4.37,0.0
302,2021-01-28,96,10.104,18.99,2.77,0.25
303,2021-01-28,96,5.035,19.74,6.04,0.0
304,2021-01-28,96,6.211,20.07,5.03,0.25
310,2021-01-28,0,6.06397605191,19.2244958417,4.61430252896,0.0659444728474
320,2021-01-28,96,8.716,20.68,5.08,0.25
330,2021-01-28,96,11.041,20.56,5.22,0.0
340,2021-01-28,96,11.147,20.04,6.32,0.25
350,2021-01-28,96,10.861,20.64,7.88,0.0
360,2021-01-28,96,11.918,20.82,5.97,0.25
380,2021-01-28,96,10.485,21.11,8.42,0.0
390,2021-01-28,96,11.249,20.85,6.09,0.0
405,2021-01-28,96,12.314,20.95,6.97,0.25
410,2021-01-28,96,11.066,20.17,7.42,0.25
420,2021-01-28,96,11.841,21.57,6.64,0.25
430,2021-01-28,96,11.981,21.31,7.7,0.0
440,2021-01-28,96,15.425,21.82,11.35,0.0
450,2021-01-28,96,15.556,22.04,10.75,0.0
460,2021-01-28,96,16.001,24.32,12.65,0.0
470,2021-01-28,96,15.212,23.18,10.37,0.0
480,2021-01-28,96,13.679,21.39,9.6,0.0
490,2021-01-28,96,14.025,21.9,9.2,0.0
