StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2015-02-03,96,15.739,10.42,-1.15,0.0
130,2015-02-03,96,15.831,10.96,-1.62,0.0
140,2015-02-03,96,12.146,11.5,-0.99,0.0
150,2015-02-03,96,13.898,11.94,-0.97,0.0
160,2015-02-03,96,14.572,11.61,-1.6,0.0
170,2015-02-03,96,13.607,10.41,0.17,0.0
180,2015-02-03,96,13.278,12.05,-2.23,0.0
230,2015-02-03,96,12.403,11.8,-0.09,0.0
240,2015-02-03,96,9.798,13.33,-2.24,0.0
250,2015-02-03,96,8.928,16.34,-0.3,0.0
260,2015-02-03,96,9.159,15.48,1.62,0.0
270,2015-02-03,96,14.042,15.26,2.867,0.000
280,2015-02-03,96,8.374,15.97,2.78,0.0
290,2015-02-03,96,8.883,14.08,-1.62,0.0
302,2015-02-03,96,8.113,15.26,2.87,0.0
303,2015-02-03,96,8.59,16.35,-0.79,0.0
304,2015-02-03,96,9.627,16.62,1.93,0.48
310,2015-02-03,0,8.54235876399,16.8030235712,1.52057454128,0.0
320,2015-02-03,96,4.313,16.97,2.07,0.0
330,2015-02-03,96,10.21,17.88,2.94,0.0
340,2015-02-03,96,10.133,17.54,3.52,0.0
350,2015-02-03,96,8.274,19.26,4.89,0.0
360,2015-02-03,96,8.678,18.54,3.53,0.0
380,2015-02-03,96,9.438,19.79,2.75,0.51
390,2015-02-03,96,8.185,20.54,4.5,0.0
405,2015-02-03,96,7.977,20.55,5.19,0.0
410,2015-02-03,96,9.434,19.65,3.52,0.0
420,2015-02-03,96,8.645,21.51,4.0,0.0
430,2015-02-03,0,9.23231882419,19.2053452808,4.02291912323,0.0
440,2015-02-03,96,10.046,20.96,7.35,0.0
450,2015-02-03,96,6.491,21.06,4.59,0.23
460,2015-02-03,96,9.092,21.34,4.98,0.0
470,2015-02-03,96,10.362,23.01,8.28,0.0
480,2015-02-03,96,9.139,25.01,10.6,0.0
490,2015-02-03,96,13.286,23.77,11.87,0.0
