StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2010-09-03,96,19.783,34.1,20.17,0.0
130,2010-09-03,96,22.917,36.22,18.04,0.0
140,2010-09-03,96,23.338,34.14,18.8,0.0
150,2010-09-03,96,22.185,32.4,19.48,0.0
160,2010-09-03,96,22.016,34.51,18.15,0.0
170,2010-09-03,96,21.386,33.16,18.75,0.0
180,2010-09-03,96,17.303,33.95,19.05,0.0
230,2010-09-03,96,19.102,35.22,20.49,0.0
240,2010-09-03,96,21.593,33.22,21.3,0.0
250,2010-09-03,96,22.47,34.23,19.43,0.0
260,2010-09-03,96,21.061,32.81,18.85,0.0
270,2010-09-03,93,23.217,33.61,20.078,0.000
280,2010-09-03,96,25.004,37.18,21.27,0.0
290,2010-09-03,96,21.253,33.72,21.15,0.0
302,2010-09-03,96,21.26,37.31,19.64,0.0
303,2010-09-03,96,22.317,34.14,21.09,0.0
304,2010-09-03,96,24.159,35.6,20.87,0.0
310,2010-09-03,96,21.903,34.26,18.4,0.0
320,2010-09-03,96,21.091,34.85,21.41,0.0
330,2010-09-03,96,23.557,33.73,21.77,0.0
340,2010-09-03,96,24.065,34.33,20.39,0.0
350,2010-09-03,96,23.331,32.9,19.45,0.0
360,2010-09-03,96,22.279,33.4,20.75,0.0
380,2010-09-03,96,15.265,35.43,20.71,0.0
390,2010-09-03,96,18.788,33.71,19.91,0.0
405,2010-09-03,96,24.318,35.13,20.13,0.0
410,2010-09-03,96,23.741,34.82,21.37,0.23
420,2010-09-03,96,26.47,32.46,20.89,21.89
430,2010-09-03,96,26.066,33.27,24.75,0.23
440,2010-09-03,96,20.006,34.65,21.87,0.0
450,2010-09-03,96,20.316,33.59,23.36,0.0
460,2010-09-03,96,26.759,34.6,20.78,0.0
470,2010-09-03,96,21.828,34.98,19.98,0.0
480,2010-09-03,96,21.004,34.28,21.13,0.0
490,2010-09-03,96,22.39,33.31,20.94,0.0
