StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2013-05-04,96,8.18,19.21,7.6,3.05
130,2013-05-04,96,8.068,17.96,9.400,6.858
140,2013-05-04,96,8.654,17.96,9.4,6.86
150,2013-05-04,96,5.755,19.59,10.43,2.29
160,2013-05-04,96,4.577,23.67,11.67,0.0
170,2013-05-04,96,7.737,23.28,12.18,11.68
180,2013-05-04,96,8.415,22.03,14.61,1.27
230,2013-05-04,96,7.238,20.26,17.66,9.91
240,2013-05-04,96,11.259,26.07,18.49,0.51
250,2013-05-04,96,5.06,22.58,18.12,9.86
260,2013-05-04,96,8.136,21.78,17.728,4.318
270,2013-05-04,96,6.545,25.74,18.86,3.56
280,2013-05-04,96,6.473,21.78,17.73,4.32
290,2013-05-04,96,3.917,22.88,17.64,39.37
302,2013-05-04,96,16.839,31.5,19.09,0.0
303,2013-05-04,96,3.896,26.54,19.09,1.37
304,2013-05-04,96,15.614,28.59,19.5,0.69
310,2013-05-04,0,8.45347015574,25.3346947527,18.7362064332,1.97630200558
320,2013-05-04,96,18.694,28.64,18.98,0.0
330,2013-05-04,96,20.547,29.51,19.35,0.0
340,2013-05-04,96,16.597,27.72,19.21,0.0
350,2013-05-04,96,17.645,28.78,20.0,0.23
360,2013-05-04,96,17.969,27.89,19.44,0.0
380,2013-05-04,96,19.288,27.75,19.2,0.23
390,2013-05-04,96,21.345,26.94,19.21,0.0
405,2013-05-04,96,15.701,27.56,19.42,0.0
410,2013-05-04,96,21.182,29.4,18.44,0.0
420,2013-05-04,96,21.115,27.62,16.07,0.0
430,2013-05-04,96,19.313,29.86,19.33,0.0
440,2013-05-04,96,19.623,29.78,17.96,0.23
450,2013-05-04,96,23.272,29.16,18.01,0.0
460,2013-05-04,96,24.109,31.32,20.62,0.23
470,2013-05-04,96,21.528,30.04,17.45,0.0
480,2013-05-04,96,16.647,29.05,17.26,0.0
490,2013-05-04,96,20.085,29.28,17.89,0.0
