StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2015-11-13,96,10.299,20.07,8.32,0.0
130,2015-11-13,96,11.962,20.63,7.13,0.0
140,2015-11-13,96,11.663,25.34,8.36,0.0
150,2015-11-13,96,12.451,22.08,9.9,0.0
160,2015-11-13,96,13.876,21.68,11.09,0.0
170,2015-11-13,96,12.561,24.14,13.17,0.0
180,2015-11-13,96,12.829,24.19,6.35,0.0
230,2015-11-13,96,11.055,24.82,10.6,0.0
240,2015-11-13,96,14.594,25.38,8.02,0.0
250,2015-11-13,96,14.643,27.09,12.45,0.0
260,2015-11-13,96,14.751,25.57,12.98,0.0
270,2015-11-13,96,14.867,27.53,12.450,0.000
280,2015-11-13,96,13.613,26.55,11.76,0.0
290,2015-11-13,96,13.975,25.07,11.29,0.0
302,2015-11-13,96,14.15,27.53,12.45,0.0
303,2015-11-13,96,14.752,28.85,12.99,0.0
304,2015-11-13,96,15.567,29.22,13.2,0.0
310,2015-11-13,0,14.340657755,28.2458928053,13.4991991003,0.0
320,2015-11-13,96,11.733,26.74,13.76,0.0
330,2015-11-13,96,14.4,29.47,14.8,0.0
340,2015-11-13,96,15.72,28.38,15.22,0.0
350,2015-11-13,96,15.587,27.82,17.01,0.0
360,2015-11-13,96,14.609,29.42,16.45,0.0
380,2015-11-13,96,14.803,28.82,15.82,0.0
390,2015-11-13,96,14.984,30.19,18.51,0.0
405,2015-11-13,96,14.286,29.21,18.18,0.0
410,2015-11-13,96,14.777,29.85,18.55,0.0
420,2015-11-13,96,13.156,29.68,16.91,0.0
430,2015-11-13,0,14.9489910655,29.1586565672,17.3090751396,0.0
440,2015-11-13,96,10.891,31.81,20.13,0.0
450,2015-11-13,96,13.398,30.83,19.65,0.0
460,2015-11-13,96,13.389,31.51,18.93,0.0
470,2015-11-13,96,12.396,31.99,21.48,0.0
480,2015-11-13,96,12.953,33.05,20.13,0.0
490,2015-11-13,96,13.864,29.41,22.37,0.23
