StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2014-08-22,96,23.515,35.49,24.3,0.0
130,2014-08-22,96,23.973,37.04,23.45,0.0
140,2014-08-22,96,19.815,37.89,21.68,0.0
150,2014-08-22,96,21.89,37.62,22.86,0.0
160,2014-08-22,96,24.691,35.87,21.72,0.0
170,2014-08-22,96,22.041,34.32,23.26,4.57
180,2014-08-22,96,20.848,39.43,20.29,0.25
230,2014-08-22,96,22.964,37.88,21.6,0.0
240,2014-08-22,96,21.14,38.4,21.71,0.0
250,2014-08-22,96,19.005,37.6,22.35,0.0
260,2014-08-22,96,22.584,37.12,21.92,0.0
270,2014-08-22,96,21.717,36.59,21.589,0.000
280,2014-08-22,96,22.379,37.01,22.27,1.02
290,2014-08-22,96,19.621,36.39,22.06,0.0
302,2014-08-22,96,20.944,36.59,21.59,0.0
303,2014-08-22,96,24.105,35.31,20.81,0.23
304,2014-08-22,96,24.105,36.76,22.29,0.0
310,2014-08-22,0,23.342312,36.2105560447,21.6291919431,0.48914081229
320,2014-08-22,96,22.263,37.18,22.14,0.0
330,2014-08-22,96,22.791,36.49,22.9,0.0
340,2014-08-22,96,22.832,36.83,21.79,0.0
350,2014-08-22,96,22.698,37.02,23.04,0.23
360,2014-08-22,96,23.36,36.61,22.1,0.23
380,2014-08-22,96,24.283,35.96,23.45,0.0
390,2014-08-22,96,19.84,37.5,23.17,0.0
405,2014-08-22,96,18.669,35.87,21.64,13.94
410,2014-08-22,96,18.924,35.84,21.65,0.0
420,2014-08-22,96,20.998,36.75,22.81,3.38
430,2014-08-22,0,20.172757919,36.1848316731,21.6944749807,4.19801950768
440,2014-08-22,96,23.249,35.73,22.86,0.0
450,2014-08-22,96,19.817,35.71,21.72,1.63
460,2014-08-22,96,20.359,36.79,21.79,0.0
470,2014-08-22,96,24.192,35.12,23.03,0.0
480,2014-08-22,96,22.449,33.92,21.84,0.0
490,2014-08-22,96,17.842,31.94,24.28,0.0
