StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2010-06-19,96,21.731,35.4,22.55,52.17
130,2010-06-19,96,19.362,37.9,22.89,3.05
140,2010-06-19,96,19.815,35.35,20.3,5.64
150,2010-06-19,96,16.45,33.45,20.97,10.87
160,2010-06-19,96,17.764,35.48,20.87,17.96
170,2010-06-19,96,18.842,33.65,21.98,8.61
180,2010-06-19,96,14.98,32.96,21.41,1.65
230,2010-06-19,96,13.251,34.63,21.75,2.34
240,2010-06-19,96,17.734,34.63,22.19,0.0
250,2010-06-19,96,18.441,35.43,22.24,0.0
260,2010-06-19,96,17.235,34.01,21.13,26.19
270,2010-06-19,96,19.994,35.64,21.95,6.4
280,2010-06-19,96,18.953,35.9,21.78,0.0
290,2010-06-19,96,15.604,36.06,20.78,0.23
302,2010-06-19,96,16.754,37.77,20.94,62.89
303,2010-06-19,96,16.079,35.32,21.8,24.21
304,2010-06-19,96,15.338,34.87,21.79,39.01
310,2010-06-19,96,19.534,34.69,20.92,0.0
320,2010-06-19,96,16.374,35.87,22.26,42.93
330,2010-06-19,96,18.014,35.41,22.02,8.46
340,2010-06-19,96,19.263,35.72,20.13,0.23
350,2010-06-19,96,16.43,33.94,20.57,10.21
360,2010-06-19,96,25.284,33.49,22.54,7.8
380,2010-06-19,96,14.729,34.33,20.55,0.69
390,2010-06-19,96,26.886,35.60,20.828,2.032
405,2010-06-19,96,18.584,33.43,22.34,0.46
410,2010-06-19,96,20.858,32.63,21.650,0.000
420,2010-06-19,96,16.904,33.05,23.65,0.0
430,2010-06-19,96,21.748,32.0,22.22,35.64
440,2010-06-19,96,10.27,32.78,21.87,0.0
450,2010-06-19,96,21.757,35.51,21.59,41.58
460,2010-06-19,96,21.119,35.38,20.93,6.07
470,2010-06-19,96,13.937,34.92,20.66,0.0
480,2010-06-19,96,11.39,35.5,20.54,0.0
490,2010-06-19,96,16.867,36.44,21.03,68.43
