StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2011-12-09,96,13.125,13.07,-0.11,0.0
130,2011-12-09,96,12.71,15.98,-0.28,0.0
140,2011-12-09,96,13.896,14.07,0.24,0.0
150,2011-12-09,96,11.626,18.56,1.07,0.0
160,2011-12-09,96,13.488,15.32,-0.77,0.0
170,2011-12-09,96,12.381,19.68,5.3,0.0
180,2011-12-09,96,14.031,21.16,8.08,0.0
230,2011-12-09,96,14.14,23.13,10.02,0.0
240,2011-12-09,96,10.134,22.65,10.37,0.0
250,2011-12-09,96,11.001,24.79,11.01,0.0
260,2011-12-09,96,12.435,21.93,9.2,0.0
270,2011-12-09,96,10.816,22.88,11.43,0.0
280,2011-12-09,96,14.469,25.99,11.37,0.0
290,2011-12-09,96,11.267,24.51,12.14,0.0
302,2011-12-09,96,14.175,26.08,13.18,0.0
303,2011-12-09,96,14.434,26.49,13.16,0.0
304,2011-12-09,96,13.045,27.15,13.35,0.0
310,2011-12-09,96,16.262,26.39,11.58,0.0
320,2011-12-09,96,12.282,27.42,12.49,0.0
330,2011-12-09,96,13.204,27.86,12.71,0.0
340,2011-12-09,96,9.913,26.56,15.48,0.0
350,2011-12-09,96,13.92,26.85,12.42,0.94
360,2011-12-09,96,13.885,27.62,12.38,0.0
380,2011-12-09,96,8.479,25.97,15.29,3.07
390,2011-12-09,96,13.448,27.37,13.22,0.0
405,2011-12-09,96,11.088,28.26,14.65,0.0
410,2011-12-09,96,9.461,25.66,15.69,0.23
420,2011-12-09,96,14.173,26.15,15.51,32.13
430,2011-12-09,96,12.031,26.01,21.96,15.65
440,2011-12-09,96,9.195,25.13,16.28,8.43
450,2011-12-09,96,12.807,27.42,15.96,1.14
460,2011-12-09,96,10.397,28.08,16.19,0.0
470,2011-12-09,96,7.545,27.43,15.43,0.0
480,2011-12-09,96,9.18,28.72,15.78,0.0
490,2011-12-09,96,13.654,27.21,13.52,0.0
