StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2013-04-01,96,15.756,23.53,9.03,0.25
130,2013-04-01,96,19.692,25.51,12.539,0.000
140,2013-04-01,96,12.504,25.51,12.54,0.0
150,2013-04-01,96,15.529,26.35,12.49,0.0
160,2013-04-01,96,19.726,28.31,15.15,0.0
170,2013-04-01,96,18.645,28.34,12.27,0.0
180,2013-04-01,96,19.088,27.34,13.2,0.0
230,2013-04-01,96,17.66,28.03,14.25,0.0
240,2013-04-01,96,20.909,30.89,12.7,0.0
250,2013-04-01,96,20.684,28.65,13.43,0.0
260,2013-04-01,96,16.800,27.03,12.422,0.508
270,2013-04-01,96,19.802,29.1,14.02,0.0
280,2013-04-01,96,19.726,27.03,12.42,0.51
290,2013-04-01,96,22.965,28.07,13.33,0.76
302,2013-04-01,96,23.281,31.52,12.39,0.0
303,2013-04-01,96,20.5,30.15,12.87,0.0
304,2013-04-01,96,20.6,28.98,13.76,0.0
310,2013-04-01,0,20.6317508864,28.6913242838,13.5928551865,0.167293435782
320,2013-04-01,96,19.963,29.57,12.3,0.0
330,2013-04-01,96,21.871,29.69,15.23,0.0
340,2013-04-01,96,20.906,28.46,16.36,0.0
350,2013-04-01,96,21.642,28.13,17.1,0.0
360,2013-04-01,96,21.962,28.5,16.17,0.0
380,2013-04-01,96,22.618,29.24,13.85,0.0
390,2013-04-01,96,19.808,27.25,15.87,0.0
405,2013-04-01,96,18.799,28.37,15.56,0.0
410,2013-04-01,96,19.974,29.98,14.9,0.0
420,2013-04-01,96,25.406,29.35,13.45,0.0
430,2013-04-01,96,20.708,30.71,16.4,0.0
440,2013-04-01,96,19.05,29.87,15.29,0.0
450,2013-04-01,96,24.177,30.57,14.37,0.0
460,2013-04-01,96,18.647,32.2,19.34,2.16
470,2013-04-01,96,19.71,30.05,15.32,0.0
480,2013-04-01,96,20.196,28.72,17.77,38.66
490,2013-04-01,96,23.321,30.56,13.92,0.0
