StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2021-07-30,96,25.195,35.6,24.28,0.25
130,2021-07-30,96,22.766,37.39,22.32,0.0
140,2021-07-30,96,20.128,35.64,23.6,0.25
150,2021-07-30,96,26.255,36.5,24.19,0.0
160,2021-07-30,96,20.87,36.33,23.19,0.0
170,2021-07-30,96,15.397,32.91,24.9,0.0
180,2021-07-30,96,22.624,35.27,22.66,0.0
230,2021-07-30,96,20.987,34.99,24.07,0.0
240,2021-07-30,96,17.128,34.75,23.22,0.0
250,2021-07-30,96,12.711,34.59,22.69,0.0
260,2021-07-30,96,13.264,35.0,24.18,0.0
270,2021-07-30,96,12.605,33.63,23.39,0.25
280,2021-07-30,96,19.925,33.69,23.98,1.02
290,2021-07-30,96,17.537,34.64,23.61,0.0
302,2021-07-30,96,9.494,31.87,22.25,0.25
303,2021-07-30,96,12.656,34.86,23.55,0.25
304,2021-07-30,96,12.309,34.77,22.78,0.0
310,2021-07-30,0,16.3513996196,34.3865246937,23.5723512771,0.502580285397
320,2021-07-30,96,14.578,33.64,23.06,1.78
330,2021-07-30,96,14.875,32.15,22.27,2.03
340,2021-07-30,96,14.403,34.05,22.27,0.25
350,2021-07-30,96,10.261,32.73,22.56,0.0
360,2021-07-30,96,17.626,34.52,23.1,0.25
380,2021-07-30,96,12.443,35.38,23.21,0.0
390,2021-07-30,0,16.3538275313,33.3755164387,22.7090567486,0.990931634054
405,2021-07-30,96,12.497,33.57,20.57,0.0
410,2021-07-30,96,12.49,34.26,22.93,0.0
420,2021-07-30,96,6.858,32.91,22.83,0.0
430,2021-07-30,96,20.172,33.24,23.2,0.0
440,2021-07-30,96,21.941,34.97,23.11,1.02
450,2021-07-30,96,23.051,34.39,22.75,0.25
460,2021-07-30,96,18.488,33.53,23.33,0.0
470,2021-07-30,96,19.107,34.08,23.43,0.51
480,2021-07-30,96,20.77,34.73,23.27,0.0
490,2021-07-30,96,18.709,35.42,22.91,0.0
