StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2017-09-15,96,19.156,29.97,19.18,4.06
130,2017-09-15,96,20.013,32.83,18.79,2.29
140,2017-09-15,96,14.632,34.88,21.01,0.51
150,2017-09-15,96,18.649,33.44,20.6,4.83
160,2017-09-15,96,14.062,31.25,19.86,7.37
170,2017-09-15,96,17.086,29.65,22.15,0.0
180,2017-09-15,96,6.985,34.05,20.15,0.0
230,2017-09-15,96,16.082,34.09,22.19,4.06
240,2017-09-15,96,16.249,33.44,23.778,0.000
250,2017-09-15,96,14.72,32.83,22.88,0.0
260,2017-09-15,96,15.866,37.16,21.68,0.0
270,2017-09-15,96,13.312,32.59,23.700,0.000
280,2017-09-15,96,23.256,35.50,22.878,0.000
290,2017-09-15,96,18.074,34.25,22.58,3.89
302,2017-09-15,96,15.94,33.95,22.51,3.81
303,2017-09-15,96,14.648,34.3,21.44,0.23
304,2017-09-15,96,21.033,35.5,22.88,0.0
310,2017-09-15,0,15.9351321768,34.9062759554,22.2514051767,0.300431187919
320,2017-09-15,96,19.337,34.67,23.66,0.0
330,2017-09-15,96,18.257,34.61,23.46,0.0
340,2017-09-15,96,18.671,33.99,23.45,0.0
350,2017-09-15,96,17.066,34.8,22.73,0.0
360,2017-09-15,96,13.166,35.29,22.92,0.69
380,2017-09-15,96,20.166,35.63,22.92,0.25
390,2017-09-15,96,17.971,34.54,22.64,0.0
405,2017-09-15,96,14.079,31.03,21.89,13.94
410,2017-09-15,96,15.471,33.42,22.88,0.0
420,2017-09-15,96,12.314,33.96,23.08,3.23
430,2017-09-15,0,16.1372054315,32.8935912509,22.7752000967,4.19801950768
440,2017-09-15,96,14.656,32.35,23.74,0.46
450,2017-09-15,96,21.526,33.04,24.222,0.762
460,2017-09-15,96,12.492,33.54,22.98,0.0
470,2017-09-15,96,18.535,34.72,21.93,0.0
480,2017-09-15,96,16.964,32.01,24.56,0.0
490,2017-09-15,96,21.706,33.25,23.79,0.0
