StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2012-01-20,96,14.975,22.59,12.54,6.78
130,2012-01-20,96,14.266,22.54,8.73,2.54
140,2012-01-20,96,15.114,22.17,3.67,0.0
150,2012-01-20,96,12.649,21.15,3.89,0.0
160,2012-01-20,96,14.472,20.4,2.38,0.0
170,2012-01-20,96,13.586,24.25,1.85,0.0
180,2012-01-20,96,15.31,24.83,2.31,0.0
230,2012-01-20,96,16.08,27.17,3.4,0.0
240,2012-01-20,96,15.02,24.61,0.96,0.0
250,2012-01-20,96,13.955,26.25,2.12,0.0
260,2012-01-20,78,14.305,24.3,2.39,136.7
270,2012-01-20,96,15.635,25.08,3.23,0.0
280,2012-01-20,96,17.672,25.93,3.5,0.0
290,2012-01-20,96,11.665,27.06,2.47,0.0
302,2012-01-20,96,16.575,25.37,4.38,0.0
303,2012-01-20,96,16.319,25.34,2.92,0.0
304,2012-01-20,96,16.297,25.32,8.1,0.0
310,2012-01-20,96,18.438,26.48,1.24,0.0
320,2012-01-20,96,15.472,25.74,4.63,0.0
330,2012-01-20,96,16.764,25.81,6.76,0.0
340,2012-01-20,96,16.635,24.97,3.39,0.0
350,2012-01-20,96,16.287,25.73,6.14,0.0
360,2012-01-20,96,16.417,27.25,5.96,0.0
380,2012-01-20,96,16.913,25.25,4.61,0.0
390,2012-01-20,96,17.434,26.45,5.15,0.0
405,2012-01-20,96,16.388,25.6,5.95,0.0
410,2012-01-20,96,16.822,25.71,8.46,0.0
420,2012-01-20,96,17.338,25.8,7.44,0.0
430,2012-01-20,96,16.109,24.97,10.51,0.0
440,2012-01-20,96,16.849,24.1,7.12,0.0
450,2012-01-20,96,14.934,24.91,8.76,0.0
460,2012-01-20,96,17.952,27.26,5.29,0.0
470,2012-01-20,96,16.786,26.61,6.05,0.0
480,2012-01-20,96,16.297,26.42,6.76,0.0
490,2012-01-20,96,16.026,26.32,4.07,0.0
