StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2010-07-18,96,21.517,31.99,22.73,0.23
130,2010-07-18,96,12.111,35.22,22.37,0.0
140,2010-07-18,96,14.069,34.18,21.11,0.23
150,2010-07-18,96,14.274,33.21,22.36,0.0
160,2010-07-18,96,18.872,36.45,21.06,0.0
170,2010-07-18,96,20.875,34.02,22.41,0.0
180,2010-07-18,96,20.177,34.54,21.98,0.0
230,2010-07-18,96,25.757,36.24,22.32,0.0
240,2010-07-18,96,23.907,34.66,21.6,0.0
250,2010-07-18,96,22.146,35.57,21.57,0.0
260,2010-07-18,96,23.242,34.45,21.34,0.0
270,2010-07-18,96,22.358,32.73,20.94,0.0
280,2010-07-18,96,27.166,35.71,24.46,0.0
290,2010-07-18,96,22.224,33.31,21.23,0.0
302,2010-07-18,96,22.847,36.85,19.39,0.0
303,2010-07-18,96,24.904,34.93,22.26,4.83
304,2010-07-18,96,23.576,35.16,22.950,0.508
310,2010-07-18,96,24.721,36.2,19.83,0.0
320,2010-07-18,96,25.826,36.52,23.45,0.0
330,2010-07-18,96,26.721,35.25,23.28,0.0
340,2010-07-18,96,25.098,22.73,22.45,0.0
350,2010-07-18,96,26.418,34.49,22.52,0.0
360,2010-07-18,96,26.575,33.74,23.95,0.0
380,2010-07-18,96,16.042,32.79,22.89,1.63
390,2010-07-18,96,24.743,33.99,21.94,0.0
405,2010-07-18,96,5.739,36.32,22.73,0.0
410,2010-07-18,96,24.718,33.18,24.64,0.23
420,2010-07-18,96,22.299,32.93,23.42,0.0
430,2010-07-18,96,22.696,31.85,26.11,7.39
440,2010-07-18,96,24.891,32.28,24.22,0.56
450,2010-07-18,96,18.843,31.56,23.66,18.97
460,2010-07-18,96,27.203,34.19,24.16,0.0
470,2010-07-18,96,25.851,34.25,23.45,0.0
480,2010-07-18,96,23.332,36.35,22.44,0.0
490,2010-07-18,96,25.163,33.8,23.37,0.0
