StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2017-10-06,96,18.108,31.94,19.79,0.0
130,2017-10-06,96,16.834,33.72,18.03,0.0
140,2017-10-06,96,14.061,31.74,21.54,0.0
150,2017-10-06,96,17.244,31.86,18.79,0.0
160,2017-10-06,96,17.74,30.44,19.77,0.0
170,2017-10-06,96,17.197,30.13,21.63,0.0
180,2017-10-06,96,17.784,31.8,19.36,0.0
230,2017-10-06,96,15.0,31.16,21.28,0.0
240,2017-10-06,96,11.482,31.72,21.43,0.76
250,2017-10-06,96,12.027,33.62,22.36,1.02
260,2017-10-06,96,10.183,32.36,22.42,0.76
270,2017-10-06,96,16.613,32.13,21.839,28.956
280,2017-10-06,96,10.016,31.48,22.69,5.23
290,2017-10-06,96,11.465,32.55,21.33,0.0
302,2017-10-06,96,7.397,32.13,21.84,28.96
303,2017-10-06,96,10.519,34.11,22.86,1.4
304,2017-10-06,96,7.096,33.45,22.88,12.47
310,2017-10-06,0,9.58561775101,32.8885527812,22.8095110792,2.28705185214
320,2017-10-06,96,4.232,31.27,22.3,0.51
330,2017-10-06,96,5.287,33.25,22.45,14.22
340,2017-10-06,96,8.822,32.03,22.87,4.32
350,2017-10-06,96,7.178,33.89,22.53,17.93
360,2017-10-06,96,7.606,32.75,22.88,0.0
380,2017-10-06,96,6.195,33.65,22.56,6.86
390,2017-10-06,96,7.963,33.92,22.55,2.11
405,2017-10-06,96,4.589,30.96,22.43,6.27
410,2017-10-06,96,9.216,32.01,22.92,0.0
420,2017-10-06,96,8.136,33.49,22.97,0.0
430,2017-10-06,0,7.6889422636,31.7005771474,22.7554774495,3.35350219425
440,2017-10-06,96,2.082,32.69,24.25,0.69
450,2017-10-06,96,8.019,33.55,23.55,0.0
460,2017-10-06,96,6.908,34.3,22.78,0.0
470,2017-10-06,96,4.62,31.9,25.21,0.0
480,2017-10-06,96,3.47,32.6,24.11,0.0
490,2017-10-06,96,5.678,30.75,26.76,0.0
