StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2013-12-29,96,0.768,12.37,3.95,0.0
130,2013-12-29,96,1.765,11.95,3.29,0.0
140,2013-12-29,96,10.117,20.13,9.411,17.018
150,2013-12-29,96,1.977,14.24,6.55,10.16
160,2013-12-29,96,3.073,20.13,9.41,17.02
170,2013-12-29,96,4.408,22.3,10.9,37.59
180,2013-12-29,96,3.987,21.32,10.5,40.64
230,2013-12-29,96,4.655,23.03,-6.07,36.07
240,2013-12-29,96,4.105,23.9,11.7,3.56
250,2013-12-29,96,1.995,22.04,12.72,14.99
260,2013-12-29,96,3.368,22.11,14.06,19.81
270,2013-12-29,96,4.174,23.70,15.928,4.572
280,2013-12-29,96,4.047,22.8,15.51,7.87
290,2013-12-29,96,3.904,22.71,12.28,28.19
302,2013-12-29,96,5.135,23.7,15.93,4.57
303,2013-12-29,96,5.82,23.02,14.18,11.96
304,2013-12-29,96,5.696,23.15,16.79,2.51
310,2013-12-29,0,5.10572901153,23.2379898847,15.0145796544,8.30767792172
320,2013-12-29,96,4.985,23.1,16.74,2.77
330,2013-12-29,96,5.258,24.16,17.75,9.14
340,2013-12-29,96,4.995,24.35,15.72,5.59
350,2013-12-29,96,5.237,26.52,16.23,5.89
360,2013-12-29,96,5.317,24.12,15.69,3.2
380,2013-12-29,96,5.49,25.14,18.0,5.18
390,2013-12-29,96,6.139,26.07,16.1,7.14
405,2013-12-29,96,6.446,24.69,18.67,17.55
410,2013-12-29,96,7.02,24.71,16.29,5.05
420,2013-12-29,96,5.8,25.49,16.11,15.11
430,2013-12-29,0,6.16028246853,24.5818689445,16.8133972573,8.99752680275
440,2013-12-29,96,7.648,27.45,21.26,0.46
450,2013-12-29,96,7.032,26.06,15.63,1.14
460,2013-12-29,96,6.991,25.37,16.1,1.37
470,2013-12-29,96,6.939,27.96,20.73,0.0
480,2013-12-29,96,8.349,27.76,20.39,0.0
490,2013-12-29,96,5.961,26.48,22.57,0.0
