StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2009-11-06,96,15.555,22.77,4.16,0.0
130,2009-11-06,96,16.174,24.04,2.83,0.0
140,2009-11-06,96,16.954,23.94,4.47,0.0
150,2009-11-06,96,12.819,24.55,4.71,0.0
160,2009-11-06,96,16.461,24.69,1.72,0.0
170,2009-11-06,96,14.892,23.64,2.48,0.0
180,2009-11-06,96,14.808,24.09,2.2,0.0
230,2009-11-06,96,17.372,26.31,7.52,0.0
240,2009-11-06,96,14.67,24.41,8.26,0.0
250,2009-11-06,96,14.786,26.37,6.59,0.0
260,2009-11-06,96,14.31,24.01,3.32,0.0
270,2009-11-06,96,14.84,25.0,7.33,0.0
280,2009-11-06,96,18.131,26.85,10.92,0.0
290,2009-11-06,96,14.565,25.84,9.39,0.0
302,2009-11-06,96,16.679,28.78,6.67,0.0
303,2009-11-06,96,16.879,26.63,9.3,0.0
304,2009-11-06,96,15.812,26.6,13.58,0.0
310,2009-11-06,96,16.458,26.91,5.98,0.0
320,2009-11-06,96,17.098,26.76,11.48,0.0
330,2009-11-06,96,15.516,27.21,12.67,0.0
340,2009-11-06,96,15.739,26.29,13.38,0.0
350,2009-11-06,96,17.818,26.22,11.99,0.0
360,2009-11-06,96,16.609,26.19,10.72,0.0
380,2009-11-06,96,3.692,26.94,11.97,0.0
390,2009-11-06,96,16.314,27.29,14.66,0.0
405,2009-11-06,96,11.927,26.97,14.24,0.0
410,2009-11-06,96,9.744,27.8,14.69,0.0
420,2009-11-06,96,10.516,27.01,19.12,0.0
430,2009-11-06,96,13.183,27.06,12.92,0.0
440,2009-11-06,96,11.456,27.68,18.49,0.0
450,2009-11-06,96,11.842,28.87,13.07,0.0
460,2009-11-06,96,12.149,28.66,15.56,0.0
470,2009-11-06,96,13.226,28.07,14.37,0.0
480,2009-11-06,96,13.786,26.63,13.56,0.0
490,2009-11-06,96,13.571,27.2,12.13,0.0
