StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2012-09-09,96,20.527,28.77,16.78,0.0
130,2012-09-09,96,12.685,29.34,17.92,0.0
140,2012-09-09,96,5.862,28.84,16.59,0.0
150,2012-09-09,96,3.298,31.56,17.76,0.0
160,2012-09-09,96,7.355,31.92,15.53,0.23
170,2012-09-09,96,12.174,30.79,19.0,0.25
180,2012-09-09,96,12.73,30.96,20.59,4.06
230,2012-09-09,96,17.68,32.95,23.35,32.82
240,2012-09-09,96,18.966,29.47,23.7,19.63
250,2012-09-09,96,19.116,30.0,23.54,40.64
260,2012-09-09,96,18.953,30.6,22.4,29.21
270,2012-09-09,96,18.952,30.09,23.07,13.97
280,2012-09-09,96,17.345,31.82,23.42,5.74
290,2012-09-09,96,18.148,31.48,22.84,2.31
302,2012-09-09,96,17.739,30.17,23.73,5.74
303,2012-09-09,96,18.69,29.24,23.2,3.2
304,2012-09-09,96,16.964,29.04,23.2,9.91
310,2012-09-09,96,20.407,31.14,22.33,31.7
320,2012-09-09,96,20.726,29.22,24.28,2.97
330,2012-09-09,96,23.547,26.71,23.21,1.6
340,2012-09-09,96,21.463,30.42,22.56,0.0
350,2012-09-09,96,21.287,28.23,22.38,23.16
360,2012-09-09,96,20.161,27.25,22.4,42.57
380,2012-09-09,96,21.948,32.26,21.84,0.0
390,2012-09-09,96,21.939,28.92,23.55,6.5
405,2012-09-09,96,20.963,28.94,23.5,3.28
410,2012-09-09,96,21.211,32.79,23.48,0.0
420,2012-09-09,96,24.735,33.09,22.56,0.0
430,2012-09-09,96,24.028,34.01,24.9,0.0
440,2012-09-09,96,23.201,33.33,23.03,0.0
450,2012-09-09,96,24.375,33.54,21.85,0.0
460,2012-09-09,96,24.094,33.72,22.83,0.23
470,2012-09-09,96,22.861,32.46,24.07,0.0
480,2012-09-09,96,21.467,30.5,23.15,5.79
490,2012-09-09,96,21.372,30.04,23.58,0.0
