StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2017-07-15,96,17.908,34.83,21.42,0.0
130,2017-07-15,96,17.007,36.58,20.1,24.13
140,2017-07-15,96,20.325,33.75,23.36,0.0
150,2017-07-15,96,12.176,35.95,22.96,0.0
160,2017-07-15,96,11.358,32.3,22.37,15.75
170,2017-07-15,96,8.191,31.13,23.13,0.76
180,2017-07-15,96,14.76,34.1,22.43,1.52
230,2017-07-15,96,23.494,34.75,23.01,0.0
240,2017-07-15,96,18.069,35.58,22.21,0.51
250,2017-07-15,96,20.764,34.97,23.1,0.0
260,2017-07-15,96,20.344,34.71,22.43,0.0
270,2017-07-15,96,24.414,34.60,21.739,0.000
280,2017-07-15,96,19.255,34.7,22.66,0.0
290,2017-07-15,96,20.591,34.14,21.88,0.0
302,2017-07-15,96,23.717,34.6,21.74,0.0
303,2017-07-15,96,17.635,34.37,22.24,2.34
304,2017-07-15,96,23.85,36.73,23.78,0.0
310,2017-07-15,0,17.1173580043,34.7657665954,22.5518644731,0.955178087618
320,2017-07-15,96,19.974,35.08,22.21,0.0
330,2017-07-15,96,17.106,36.71,22.94,0.0
340,2017-07-15,96,15.34,35.71,22.54,0.0
350,2017-07-15,96,12.405,36.6,22.43,0.0
360,2017-07-15,96,13.658,35.46,22.9,0.0
380,2017-07-15,96,12.994,36.43,22.15,0.25
390,2017-07-15,96,16.913,35.86,23.38,0.0
405,2017-07-15,96,17.639,33.65,21.94,0.0
410,2017-07-15,96,13.427,33.55,22.24,0.0
420,2017-07-15,96,13.85,35.4,22.72,9.27
430,2017-07-15,0,15.3443090543,34.3127633492,22.2514119739,0.0
440,2017-07-15,96,21.036,33.85,23.18,0.0
450,2017-07-15,96,8.853,34.0,22.53,0.0
460,2017-07-15,96,14.631,34.98,22.57,0.51
470,2017-07-15,96,18.738,33.4,23.64,1.4
480,2017-07-15,96,17.396,33.32,23.45,1.4
490,2017-07-15,96,20.362,32.36,24.91,0.0
