StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2015-02-10,96,11.79,14.3,1.54,0.0
130,2015-02-10,96,12.569,13.87,1.68,0.0
140,2015-02-10,96,5.885,15.8,4.75,0.0
150,2015-02-10,96,8.247,14.86,4.04,0.0
160,2015-02-10,96,8.245,12.41,2.66,0.0
170,2015-02-10,96,7.207,14.19,3.6,0.25
180,2015-02-10,96,8.755,13.27,3.13,0.51
230,2015-02-10,96,5.573,15.32,7.06,0.0
240,2015-02-10,96,4.917,15.91,6.05,0.25
250,2015-02-10,96,8.399,18.18,7.17,0.0
260,2015-02-10,96,9.362,16.53,8.35,0.0
270,2015-02-10,96,7.375,17.11,8.822,0.000
280,2015-02-10,96,9.473,17.88,7.12,0.25
290,2015-02-10,96,4.828,16.66,5.18,0.25
302,2015-02-10,96,9.266,17.11,8.82,0.0
303,2015-02-10,96,7.168,18.21,5.92,0.23
304,2015-02-10,96,8.242,18.91,8.01,0.23
310,2015-02-10,0,7.21506575241,18.5475359427,7.44523876767,0.371087251502
320,2015-02-10,96,6.296,16.04,9.63,0.46
330,2015-02-10,96,6.443,18.49,8.99,0.25
340,2015-02-10,96,5.059,17.71,9.09,0.0
350,2015-02-10,96,5.211,18.09,9.94,0.0
360,2015-02-10,96,4.48,19.9,10.21,0.74
380,2015-02-10,96,5.287,18.0,9.87,0.0
390,2015-02-10,96,4.748,20.72,10.7,0.0
405,2015-02-10,96,6.116,19.22,12.15,0.0
410,2015-02-10,96,4.37,18.62,7.6,0.23
420,2015-02-10,96,4.303,19.02,10.14,0.46
430,2015-02-10,0,5.12950774271,18.4920274346,9.47562049113,0.0827221992069
440,2015-02-10,96,8.155,21.72,12.81,0.46
450,2015-02-10,96,4.053,19.89,9.98,0.0
460,2015-02-10,96,4.657,22.03,10.74,0.0
470,2015-02-10,96,10.348,22.01,11.19,0.23
480,2015-02-10,96,10.738,21.78,11.78,0.23
490,2015-02-10,96,11.878,22.95,14.08,0.23
