StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2009-09-14,96,4.01,25.56,22.1,34.47
130,2009-09-14,96,6.723,31.5,21.82,62.56
140,2009-09-14,96,8.49,29.89,22.93,4.8
150,2009-09-14,96,3.58,29.33,22.16,49.83
160,2009-09-14,96,11.464,32.41,22.18,12.12
170,2009-09-14,96,15.225,31.21,21.64,0.46
180,2009-09-14,96,15.732,31.73,21.14,0.0
230,2009-09-14,96,16.267,34.2,21.59,2.51
240,2009-09-14,96,13.919,31.67,22.08,0.0
250,2009-09-14,96,11.177,32.27,21.99,0.0
260,2009-09-14,96,13.181,31.28,20.52,0.0
270,2009-09-14,96,15.669,30.33,22.15,0.0
280,2009-09-14,96,16.525,33.97,22.03,0.94
290,2009-09-14,96,13.511,31.09,21.63,0.0
302,2009-09-14,96,12.648,32.74,22.15,0.23
303,2009-09-14,96,15.385,32.45,22.83,0.23
304,2009-09-14,96,16.694,32.93,23.27,0.0
310,2009-09-14,96,12.498,33.73,22.2,0.0
320,2009-09-14,96,15.611,32.92,22.42,0.0
330,2009-09-14,96,17.67,33.9,23.14,0.23
340,2009-09-14,96,17.519,32.28,23.17,0.0
350,2009-09-14,96,16.654,34.29,23.44,0.0
360,2009-09-14,96,17.57,32.63,23.43,0.0
380,2009-09-14,96,3.138,33.78,23.39,0.0
390,2009-09-14,96,21.722,33.93,23.7,0.0
405,2009-09-14,96,18.224,32.95,23.5,0.23
410,2009-09-14,96,20.592,33.21,22.83,0.0
420,2009-09-14,96,22.597,33.44,24.55,0.0
430,2009-09-14,96,24.167,31.53,23.77,0.0
440,2009-09-14,96,20.595,32.72,22.08,0.0
450,2009-09-14,96,20.534,35.69,23.65,9.93
460,2009-09-14,96,18.619,34.04,22.76,0.23
470,2009-09-14,96,15.017,32.96,23.73,0.23
480,2009-09-14,96,18.004,32.98,23.21,4.47
490,2009-09-14,96,17.131,35.07,23.61,7.77
