StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2009-09-08,96,21.517,31.58,20.522,0.000
130,2009-09-08,67,23.109,33.94,17.422,0.000
140,2009-09-08,67,22.161,33.08,16.828,0.000
150,2009-09-08,92,20.788,31.26,18.339,0.000
160,2009-09-08,76,22.012,34.27,15.661,0.000
170,2009-09-08,70,21.539,33.36,16.011,0.000
180,2009-09-08,82,22.332,33.91,17.350,0.000
230,2009-09-08,89,23.878,34.16,18.678,0.000
240,2009-09-08,85,24.362,32.51,19.361,0.000
250,2009-09-08,93,22.261,34.45,19.161,0.000
260,2009-09-08,91,20.568,32.93,17.528,0.000
270,2009-09-08,96,22.641,30.73,20.022,0.000
280,2009-09-08,73,25.532,34.75,19.511,0.000
290,2009-09-08,82,19.754,31.85,20.028,0.000
302,2009-09-08,76,19.049,34.77,18.178,0.000
303,2009-09-08,79,24.097,33.04,20.439,0.000
304,2009-09-08,83,17.213,33.23,21.011,0.000
310,2009-09-08,81,20.922,33.67,18.761,0.000
320,2009-09-08,94,19.441,33.64,20.389,0.000
330,2009-09-08,70,21.939,34.61,21.650,0.000
340,2009-09-08,72,23.994,32.39,21.850,0.000
350,2009-09-08,94,19.754,34.07,22.389,0.000
360,2009-09-08,63,23.259,33.06,22.322,0.000
380,2009-09-08,69,3.667,34.00,22.289,0.000
390,2009-09-08,66,19.176,33.85,22.161,0.000
405,2009-09-08,80,19.464,32.13,23.478,0.000
410,2009-09-08,91,22.961,32.05,22.100,0.000
420,2009-09-08,90,16.011,32.03,23.900,1.016
430,2009-09-08,82,23.826,31.59,21.822,0.000
440,2009-09-08,75,13.224,32.06,22.522,1.270
450,2009-09-08,93,24.004,35.28,22.922,0.000
460,2009-09-08,75,21.941,33.81,22.900,0.254
470,2009-09-08,76,20.602,33.71,22.528,0.000
480,2009-09-08,70,21.382,33.17,23.161,0.000
490,2009-09-08,95,20.796,34.01,22.422,0.000
