StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2016-10-16,96,9.194,28.35,18.63,0.0
130,2016-10-16,96,12.425,32.27,16.93,0.0
140,2016-10-16,96,14.67,30.14,19.42,0.0
150,2016-10-16,96,12.614,29.95,19.53,4.06
160,2016-10-16,96,12.487,27.59,18.67,2.54
170,2016-10-16,96,10.868,29.73,21.68,0.0
180,2016-10-16,96,12.532,28.76,18.37,1.27
230,2016-10-16,96,14.793,29.22,19.92,0.0
240,2016-10-16,96,14.698,29.00,17.539,0.000
250,2016-10-16,96,12.85,28.9,18.71,0.25
260,2016-10-16,96,13.471,31.27,18.46,0.0
270,2016-10-16,96,15.396,29.44,18.378,0.000
280,2016-10-16,96,11.377,29.93,18.65,0.25
290,2016-10-16,96,11.526,29.62,17.66,0.25
302,2016-10-16,96,11.463,29.44,18.38,0.0
303,2016-10-16,96,12.946,29.22,18.93,0.0
304,2016-10-16,96,12.203,30.53,19.6,0.0
310,2016-10-16,0,12.0546518363,29.8775811099,19.1441349775,0.390626719093
320,2016-10-16,96,7.923,29.33,18.99,0.25
330,2016-10-16,96,12.894,30.53,21.05,0.0
340,2016-10-16,96,11.248,30.09,21.59,0.0
350,2016-10-16,96,13.417,31.28,20.0,0.0
360,2016-10-16,96,11.518,30.83,20.09,1.17
380,2016-10-16,96,12.564,31.68,19.77,0.0
390,2016-10-16,96,12.546,30.52,20.71,0.0
405,2016-10-16,96,15.649,29.55,19.45,0.0
410,2016-10-16,96,10.774,30.04,20.17,0.0
420,2016-10-16,96,12.477,32.2,20.06,0.46
430,2016-10-16,0,12.402877859,29.9093963584,20.4348210996,0.0
440,2016-10-16,96,12.664,30.31,20.6,0.0
450,2016-10-16,96,12.9,30.81,20.43,0.0
460,2016-10-16,96,13.353,31.16,21.09,0.0
470,2016-10-16,96,12.42,30.28,23.14,0.0
480,2016-10-16,96,17.022,30.38,20.96,0.0
490,2016-10-16,96,6.62,29.09,23.01,16.81
