StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2017-05-23,96,14.428,26.62,19.66,33.27
130,2017-05-23,96,16.874,30.06,21.34,5.08
140,2017-05-23,96,22.547,28.74,20.94,20.83
150,2017-05-23,96,17.457,28.27,22.4,10.92
160,2017-05-23,96,18.113,27.92,21.78,9.65
170,2017-05-23,96,17.259,27.72,23.07,0.51
180,2017-05-23,96,12.893,28.01,21.62,22.86
230,2017-05-23,96,20.032,28.2,21.18,8.64
240,2017-05-23,96,19.452,29.45,20.91,18.54
250,2017-05-23,96,23.332,30.87,20.71,10.41
260,2017-05-23,96,8.997,29.51,20.028,1.270
270,2017-05-23,96,15.474,32.65,20.889,0.000
280,2017-05-23,96,20.337,32.59,22.21,13.06
290,2017-05-23,96,15.629,29.51,20.03,1.27
302,2017-05-23,96,17.792,32.65,20.89,0.0
303,2017-05-23,96,25.063,31.93,21.09,0.0
304,2017-05-23,96,20.948,34.38,21.85,0.0
310,2017-05-23,0,22.6842211382,32.2256307549,21.5602628837,4.41855078601
320,2017-05-23,96,16.122,33.1,20.79,0.25
330,2017-05-23,96,21.579,31.8,22.27,0.0
340,2017-05-23,96,23.502,33.03,21.54,0.0
350,2017-05-23,96,17.811,33.06,21.54,0.91
360,2017-05-23,96,21.922,32.23,21.48,0.51
380,2017-05-23,96,24.887,32.72,22.05,0.25
390,2017-05-23,96,23.739,34.36,22.26,0.23
405,2017-05-23,96,18.571,32.75,22.1,0.23
410,2017-05-23,96,21.655,31.75,20.58,0.0
420,2017-05-23,96,24.254,32.13,21.91,0.0
430,2017-05-23,0,21.3527381894,32.4853112092,21.3633682721,0.069264310385
440,2017-05-23,96,25.109,32.96,21.9,1.65
450,2017-05-23,96,23.078,32.95,20.93,0.0
460,2017-05-23,96,17.774,34.27,22.48,0.0
470,2017-05-23,96,24.131,33.87,21.3,0.0
480,2017-05-23,96,26.124,33.62,20.29,0.0
490,2017-05-23,96,26.717,32.24,22.14,0.0
