StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2012-05-13,96,13.328,29.02,19.74,3.3
130,2012-05-13,96,10.656,26.43,18.75,13.11
140,2012-05-13,96,17.964,26.73,17.78,25.15
150,2012-05-13,96,9.758,27.26,20.58,9.14
160,2012-05-13,96,18.618,28.33,17.06,10.16
170,2012-05-13,96,18.237,29.27,16.4,16.76
180,2012-05-13,96,22.683,28.66,16.19,0.0
230,2012-05-13,95,21.472,31.37,17.04,0.0
240,2012-05-13,96,23.947,29.94,14.44,0.0
250,2012-05-13,96,21.842,30.03,16.43,0.0
260,2012-05-13,96,22.136,29.48,15.62,21.08
270,2012-05-13,96,23.783,28.15,15.6,0.0
280,2012-05-13,96,25.848,30.09,19.72,0.0
290,2012-05-13,96,25.384,30.01,16.06,0.0
302,2012-05-13,96,24.904,28.58,17.07,0.0
303,2012-05-13,96,25.144,29.41,15.79,0.0
304,2012-05-13,96,23.211,28.36,17.77,0.0
310,2012-05-13,96,24.603,31.21,14.74,0.0
320,2012-05-13,96,24.175,28.43,17.15,0.0
330,2012-05-13,96,25.532,30.42,16.15,0.0
340,2012-05-13,96,24.003,28.03,14.78,0.0
350,2012-05-13,96,22.247,31.2,17.02,0.0
360,2012-05-13,96,24.507,31.69,17.19,0.0
380,2012-05-13,96,22.515,28.03,17.29,0.0
390,2012-05-13,96,24.29,31.4,15.59,0.0
405,2012-05-13,96,20.925,30.02,15.96,0.0
410,2012-05-13,96,21.908,29.78,20.8,0.0
420,2012-05-13,96,22.944,28.91,18.86,0.0
430,2012-05-13,96,20.879,28.42,23.7,0.0
440,2012-05-13,96,22.021,28.23,20.57,0.0
450,2012-05-13,96,22.495,29.99,21.75,0.0
460,2012-05-13,96,23.812,33.09,17.79,0.23
470,2012-05-13,96,21.409,30.45,18.05,0.0
480,2012-05-13,96,23.398,32.66,16.84,0.0
490,2012-05-13,96,20.44,32.14,18.47,0.0
