StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2022-09-19,96,19.654,31.58,17.47,0.0
130,2022-09-19,0,19.6167035693,32.6564746892,17.920946331,0.0
140,2022-09-19,96,18.366,32.64,16.56,0.0
150,2022-09-19,96,15.156,32.49,20.95,0.0
160,2022-09-19,96,22.088,33.39,20.93,0.0
170,2022-09-19,96,22.213,34.01,19.3,0.0
180,2022-09-19,96,19.99,31.63,20.11,0.0
230,2022-09-19,96,18.403,33.49,20.66,0.0
240,2022-09-19,96,16.988,32.17,19.26,0.25
250,2022-09-19,96,14.068,31.7,21.14,3.56
260,2022-09-19,96,10.847,30.39,22.02,0.0
270,2022-09-19,96,22.688,34.24,18.14,0.0
280,2022-09-19,96,7.408,31.62,22.45,1.02
290,2022-09-19,96,8.036,32.05,22.63,0.25
302,2022-09-19,96,19.447,35.47,21.26,61.21
303,2022-09-19,96,7.897,31.34,22.98,0.0
304,2022-09-19,96,8.448,32.41,22.16,1.52
310,2022-09-19,0,8.38997295443,31.724640836,22.5819348296,5.29361122969
320,2022-09-19,0,11.5480628473,33.0419275005,22.1012094124,18.7133204818
330,2022-09-19,96,12.021,29.34,21.77,27.43
340,2022-09-19,96,9.632,32.08,22.47,0.0
350,2022-09-19,96,10.257,33.7,22.77,7.62
360,2022-09-19,96,10.374,32.45,22.13,18.8
380,2022-09-19,96,14.459,33.39,22.58,0.0
390,2022-09-19,0,13.8489723005,32.0636865188,21.747986142,22.8800106913
405,2022-09-19,96,11.089,32.96,23.3,0.0
410,2022-09-19,0,10.7491688845,32.4060761286,22.7203392761,0.0
420,2022-09-19,96,11.642,32.58,21.55,0.0
430,2022-09-19,96,9.106,31.18,22.97,0.0
440,2022-09-19,96,11.018,32.88,23.45,0.76
450,2022-09-19,96,17.149,32.3,21.69,0.0
460,2022-09-19,96,18.384,35.76,22.48,4.32
470,2022-09-19,96,18.495,34.65,21.23,34.29
480,2022-09-19,96,14.792,33.25,20.86,3.81
490,2022-09-19,96,16.631,34.04,21.22,0.0
