StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2014-12-05,96,12.218,25.04,11.75,0.0
130,2014-12-05,96,12.256,25.88,10.49,0.0
140,2014-12-05,96,11.277,24.2,12.62,0.0
150,2014-12-05,96,11.849,24.56,11.26,0.0
160,2014-12-05,96,13.267,20.64,11.28,0.0
170,2014-12-05,96,10.849,24.32,12.03,0.0
180,2014-12-05,96,12.0,20.77,11.5,0.0
230,2014-12-05,96,11.315,21.15,15.6,0.0
240,2014-12-05,96,10.255,21.32,15.95,0.0
250,2014-12-05,96,12.379,25.84,15.59,0.0
260,2014-12-05,96,12.443,24.6,16.74,0.0
270,2014-12-05,96,6.570,24.52,15.228,0.000
280,2014-12-05,96,11.585,24.84,14.17,0.0
290,2014-12-05,96,9.664,24.38,16.4,0.0
302,2014-12-05,96,10.043,24.52,15.23,0.0
303,2014-12-05,96,13.679,26.51,14.24,0.0
304,2014-12-05,96,14.409,25.88,16.54,0.0
310,2014-12-05,0,12.7618347351,25.4610180108,14.9529784728,0.0606689150196
320,2014-12-05,96,9.419,25.05,16.16,0.0
330,2014-12-05,96,13.69,25.19,17.43,0.0
340,2014-12-05,96,12.655,24.8,17.69,0.0
350,2014-12-05,96,12.584,25.66,17.71,0.46
360,2014-12-05,96,12.806,24.61,17.03,0.23
380,2014-12-05,96,12.033,26.36,16.66,0.25
390,2014-12-05,96,10.579,23.85,17.12,1.37
405,2014-12-05,96,11.27,23.9,18.27,6.71
410,2014-12-05,96,12.756,25.83,16.73,0.0
420,2014-12-05,96,12.103,35.91,19.22,0.0
430,2014-12-05,0,12.2742342271,24.8994173297,17.5193912556,2.02071096819
440,2014-12-05,96,11.194,27.07,19.24,11.05
450,2014-12-05,96,12.266,26.75,16.89,0.0
460,2014-12-05,96,12.717,26.39,18.0,0.0
470,2014-12-05,96,11.634,27.38,18.21,0.0
480,2014-12-05,96,13.306,28.51,18.62,0.23
490,2014-12-05,96,12.248,26.36,19.96,4.19
