StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2010-09-01,96,21.026,32.61,20.889,0.000
130,2010-09-01,96,23.145,36.04,20.722,0.000
140,2010-09-01,96,22.755,31.51,20.322,0.000
150,2010-09-01,96,24.983,33.55,22.150,0.000
160,2010-09-01,96,20.580,33.16,18.900,0.000
170,2010-09-01,96,18.413,31.65,19.939,0.000
180,2010-09-01,96,17.095,31.46,20.811,0.000
230,2010-09-01,96,25.341,33.48,21.100,0.000
240,2010-09-01,96,21.871,31.24,20.550,0.000
250,2010-09-01,96,23.420,33.58,20.378,0.000
260,2010-09-01,96,23.138,31.71,20.428,0.000
270,2010-09-01,96,22.137,30.28,18.150,0.000
280,2010-09-01,96,22.448,32.38,21.728,0.000
290,2010-09-01,96,22.855,31.17,19.861,0.000
302,2010-09-01,96,23.370,35.92,19.478,0.000
303,2010-09-01,65,31.784,32.18,21.839,0.508
304,2010-09-01,96,23.020,32.69,21.439,0.000
310,2010-09-01,96,22.197,33.55,18.389,0.000
320,2010-09-01,96,19.858,32.51,21.111,0.000
330,2010-09-01,96,23.102,31.25,21.728,0.000
340,2010-09-01,96,24.533,31.98,21.689,0.000
350,2010-09-01,96,23.738,32.26,21.300,0.000
360,2010-09-01,96,24.226,31.94,20.761,0.000
380,2010-09-01,96,22.692,32.72,20.811,0.000
390,2010-09-01,96,25.404,32.43,22.511,0.000
405,2010-09-01,96,23.064,31.77,21.972,0.000
410,2010-09-01,96,25.633,31.87,22.322,0.000
420,2010-09-01,96,20.523,31.60,25.989,0.000
430,2010-09-01,96,20.634,31.00,23.439,0.000
440,2010-09-01,96,20.089,31.17,21.928,3.556
450,2010-09-01,96,24.742,32.87,22.100,0.000
460,2010-09-01,96,21.800,33.59,20.639,0.508
470,2010-09-01,96,21.845,32.63,22.761,1.016
480,2010-09-01,96,23.142,33.06,21.472,0.000
490,2010-09-01,96,23.657,32.82,20.900,0.000
