StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2011-12-27,96,3.405,17.54,5.25,1.6
130,2011-12-27,96,4.219,16.84,4.28,31.19
140,2011-12-27,96,4.115,17.29,3.82,11.4
150,2011-12-27,96,4.702,19.02,3.86,12.95
160,2011-12-27,96,4.942,19.69,7.9,10.72
170,2011-12-27,96,7.116,19.93,9.27,3.56
180,2011-12-27,96,10.492,21.46,8.69,5.84
230,2011-12-27,96,9.498,22.16,8.33,8.36
240,2011-12-27,96,10.319,20.21,9.44,2.29
250,2011-12-27,96,7.755,21.01,9.55,5.59
260,2011-12-27,96,9.014,20.35,8.06,5.74
270,2011-12-27,96,9.906,21.78,10.46,0.25
280,2011-12-27,96,9.156,25.74,11.66,0.0
290,2011-12-27,96,6.727,24.6,12.2,0.0
302,2011-12-27,96,7.513,22.97,12.8,2.13
303,2011-12-27,96,5.299,24.51,13.25,0.0
304,2011-12-27,96,4.522,26.24,13.39,0.23
310,2011-12-27,96,7.691,24.21,13.07,3.1
320,2011-12-27,96,4.921,25.5,14.21,1.4
330,2011-12-27,96,5.197,23.63,14.39,13.51
340,2011-12-27,96,4.731,24.17,14.79,4.29
350,2011-12-27,96,7.107,24.37,16.15,4.09
360,2011-12-27,96,6.082,25.19,14.37,10.72
380,2011-12-27,96,7.752,26.05,15.65,3.58
390,2011-12-27,96,8.765,24.63,13.25,0.0
405,2011-12-27,96,7.067,25.16,14.42,0.46
410,2011-12-27,96,14.127,27.72,14.4,3.76
420,2011-12-27,96,12.492,28.08,12.94,4.65
430,2011-12-27,96,15.024,28.35,19.28,0.0
440,2011-12-27,96,9.358,26.54,17.16,3.3
450,2011-12-27,96,14.364,27.93,15.09,0.0
460,2011-12-27,96,13.47,27.78,13.35,1.63
470,2011-12-27,96,12.121,25.87,15.34,1.57
480,2011-12-27,96,10.06,25.25,14.95,3.0
490,2011-12-27,96,6.86,24.14,16.57,0.0
