StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2015-05-12,96,23.067,32.41,20.27,1.02
130,2015-05-12,96,24.967,33.79,19.56,0.0
140,2015-05-12,96,24.947,35.38,17.95,0.0
150,2015-05-12,96,24.669,33.81,21.01,0.0
160,2015-05-12,96,25.006,33.47,19.91,0.0
170,2015-05-12,96,24.857,31.53,18.94,0.0
180,2015-05-12,96,24.228,34.4,18.16,0.0
230,2015-05-12,96,24.629,35.19,17.82,0.0
240,2015-05-12,96,23.992,34.52,19.15,0.0
250,2015-05-12,96,25.153,32.29,18.63,0.76
260,2015-05-12,96,26.038,32.32,20.27,0.0
270,2015-05-12,96,18.703,33.78,19.089,2.032
280,2015-05-12,96,23.348,34.0,19.79,2.03
290,2015-05-12,96,21.286,34.32,17.27,4.32
302,2015-05-12,96,21.726,33.78,19.09,2.03
303,2015-05-12,96,22.078,33.82,18.15,0.0
304,2015-05-12,96,25.696,36.08,20.58,0.0
310,2015-05-12,0,22.8535951679,34.0716026028,19.3315812603,1.32797598707
320,2015-05-12,96,24.513,34.75,19.29,0.0
330,2015-05-12,96,22.113,35.14,20.96,0.0
340,2015-05-12,96,26.395,34.75,19.97,0.23
350,2015-05-12,96,24.466,33.84,19.28,0.46
360,2015-05-12,96,23.439,34.55,20.59,2.51
380,2015-05-12,96,22.391,32.6,20.08,0.0
390,2015-05-12,96,24.418,33.98,20.93,0.0
405,2015-05-12,96,24.05,30.8,18.13,5.66
410,2015-05-12,96,23.56,33.93,19.91,0.0
420,2015-05-12,96,21.804,34.6,20.71,8.31
430,2015-05-12,0,24.6691641626,33.2655381332,19.3943058128,1.78251782423
440,2015-05-12,96,24.518,31.88,19.35,0.0
450,2015-05-12,96,26.709,32.74,19.8,0.0
460,2015-05-12,96,24.735,32.46,20.86,0.23
470,2015-05-12,96,18.836,31.03,21.97,10.67
480,2015-05-12,96,27.769,32.51,21.0,0.0
490,2015-05-12,96,20.092,29.36,24.06,0.23
