StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2016-08-11,96,6.008,26.87,24.411,11.176
130,2016-08-11,96,15.301,31.94,23.739,4.826
140,2016-08-11,96,16.634,31.70,22.739,0.254
150,2016-08-11,96,19.048,31.10,23.500,0.762
160,2016-08-11,96,2.419,34.14,22.161,0.000
170,2016-08-11,96,23.904,34.79,22.678,90.170
180,2016-08-11,96,16.221,34.22,22.028,0.254
230,2016-08-11,96,23.470,36.55,21.961,43.180
240,2016-08-11,96,14.603,33.98,22.422,0.000
250,2016-08-11,96,19.045,34.56,22.411,10.414
260,2016-08-11,96,19.448,35.31,21.822,18.034
270,2016-08-11,96,19.157,33.86,21.861,0.000
280,2016-08-11,96,21.895,37.24,22.611,14.732
290,2016-08-11,96,16.327,34.91,22.800,0.000
302,2016-08-11,96,14.907,33.91,23.289,18.288
303,2016-08-11,96,19.732,33.74,22.822,27.686
304,2016-08-11,96,15.771,34.41,22.789,42.164
310,2016-08-11,0,0,0,0,0
320,2016-08-11,96,14.962,34.67,22.772,41.148
330,2016-08-11,96,22.922,35.47,23.178,0.000
340,2016-08-11,96,15.216,33.12,21.922,0.000
350,2016-08-11,96,19.695,34.55,22.339,30.734
360,2016-08-11,96,20.591,35.22,23.000,21.590
380,2016-08-11,96,21.879,34.08,22.650,7.366
390,2016-08-11,96,15.959,34.65,22.750,2.286
405,2016-08-11,96,13.917,33.17,22.889,0.254
410,2016-08-11,96,13.497,33.04,22.578,4.572
420,2016-08-11,96,16.663,32.22,24.522,0.000
430,2016-08-11,0,0,0,0,0
440,2016-08-11,96,16.990,30.81,23.911,2.032
450,2016-08-11,96,16.545,35.57,23.472,0.254
460,2016-08-11,96,19.273,34.32,22.661,0.762
470,2016-08-11,96,13.832,34.07,22.678,0.508
480,2016-08-11,55,31.009,33.85,24.239,2.032
490,2016-08-11,96,18.624,34.26,23.122,0.254
