StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2010-11-17,96,8.192,19.2,4.77,0.0
130,2010-11-17,96,6.799,19.97,5.99,0.0
140,2010-11-17,96,5.415,19.23,4.32,0.0
150,2010-11-17,96,4.674,21.99,5.66,0.0
160,2010-11-17,96,3.875,20.83,4.41,0.0
170,2010-11-17,96,4.838,21.29,5.71,0.0
180,2010-11-17,96,4.807,23.42,6.32,0.0
230,2010-11-17,96,5.719,26.06,10.85,0.23
240,2010-11-17,96,6.132,24.54,10.13,0.0
250,2010-11-17,96,4.6,26.93,9.95,0.25
260,2010-11-17,96,6.421,23.64,6.56,0.0
270,2010-11-17,96,8.088,25.63,11.23,0.23
280,2010-11-17,96,7.466,28.12,13.68,0.23
290,2010-11-17,96,7.125,25.27,13.18,0.0
302,2010-11-17,96,9.598,29.45,13.61,0.23
303,2010-11-17,96,10.304,26.98,14.77,0.23
304,2010-11-17,96,8.344,26.32,15.69,0.23
310,2010-11-17,96,9.372,27.75,12.53,0.23
320,2010-11-17,96,10.032,26.39,15.76,0.0
330,2010-11-17,96,14.624,27.78,17.69,0.46
340,2010-11-17,96,14.973,29.7,15.56,0.0
350,2010-11-17,96,13.714,28.55,17.32,0.0
360,2010-11-17,96,10.17,28.17,17.31,0.0
380,2010-11-17,96,10.995,31.21,13.94,0.0
390,2010-11-17,96,14.05,29.15,17.79,0.0
405,2010-11-17,96,14.491,30.15,16.37,0.0
410,2010-11-17,96,14.748,31.35,15.17,0.0
420,2010-11-17,96,16.935,30.11,13.21,0.0
430,2010-11-17,96,15.215,29.46,17.13,0.0
440,2010-11-17,96,14.438,29.62,14.89,0.0
450,2010-11-17,96,15.69,31.26,14.62,0.0
460,2010-11-17,96,16.082,32.48,15.8,0.23
470,2010-11-17,96,12.186,32.0,15.59,0.0
480,2010-11-17,96,12.414,30.38,16.39,2.77
490,2010-11-17,96,14.113,28.84,18.32,0.0
