StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2016-09-18,96,13.426,29.64,22.58,16.76
130,2016-09-18,96,14.442,34.59,21.89,7.62
140,2016-09-18,96,16.859,33.36,23.21,0.25
150,2016-09-18,96,11.424,33.88,23.01,2.03
160,2016-09-18,96,11.035,31.87,22.36,16.0
170,2016-09-18,96,7.814,31.21,22.9,0.0
180,2016-09-18,96,16.527,32.82,22.43,4.06
230,2016-09-18,96,19.407,34.58,22.28,0.0
240,2016-09-18,96,16.599,33.85,21.95,0.0
250,2016-09-18,96,17.226,35.23,23.14,0.25
260,2016-09-18,96,17.416,34.54,22.34,0.0
270,2016-09-18,96,16.921,34.72,21.672,0.000
280,2016-09-18,96,19.915,34.31,23.27,0.0
290,2016-09-18,96,16.329,33.76,21.06,3.3
302,2016-09-18,96,16.901,34.72,21.67,0.0
303,2016-09-18,96,21.636,33.37,22.79,0.0
304,2016-09-18,96,23.155,35.97,23.36,2.31
310,2016-09-18,0,19.5755822388,34.0792871589,23.0872549279,0.0606689150196
320,2016-09-18,96,18.627,34.56,22.17,0.0
330,2016-09-18,96,16.78,34.83,22.75,19.81
340,2016-09-18,96,18.935,34.18,22.59,0.0
350,2016-09-18,96,17.184,35.39,23.11,0.0
360,2016-09-18,96,15.965,34.89,23.32,0.23
380,2016-09-18,96,14.836,35.37,22.8,0.51
390,2016-09-18,96,20.289,35.26,23.55,0.46
405,2016-09-18,96,14.166,35.7,22.76,0.0
410,2016-09-18,96,16.015,33.6,23.21,0.0
420,2016-09-18,96,17.74,33.57,23.8,0.0
430,2016-09-18,0,16.4486073134,34.4291429402,22.864185636,0.0
440,2016-09-18,96,16.46,35.72,22.6,0.0
450,2016-09-18,96,22.486,33.57,22.83,26.67
460,2016-09-18,96,16.236,35.92,24.18,11.15
470,2016-09-18,96,14.671,34.06,22.93,38.89
480,2016-09-18,96,20.963,35.34,22.08,7.11
490,2016-09-18,96,19.08,34.11,24.33,1.4
