StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2016-08-27,96,19.496,32.90,21.589,0.000
130,2016-08-27,96,20.962,34.74,21.528,2.286
140,2016-08-27,96,22.169,33.42,20.972,0.000
150,2016-08-27,96,21.082,33.44,24.578,0.508
160,2016-08-27,96,15.198,35.20,19.622,0.000
170,2016-08-27,96,21.362,33.61,21.389,0.000
180,2016-08-27,96,15.837,33.02,18.900,1.270
230,2016-08-27,96,19.443,37.60,22.078,0.000
240,2016-08-27,96,17.495,34.25,20.761,0.000
250,2016-08-27,96,21.278,35.46,23.222,0.000
260,2016-08-27,96,18.293,33.44,20.928,1.778
270,2016-08-27,96,19.038,34.12,18.978,0.000
280,2016-08-27,96,26.314,37.50,22.872,0.000
290,2016-08-27,96,20.953,35.62,21.822,0.000
302,2016-08-27,96,20.902,35.28,23.361,1.270
303,2016-08-27,96,21.540,34.76,24.389,0.000
304,2016-08-27,96,17.007,35.29,23.361,15.494
310,2016-08-27,0,0,0,0,0
320,2016-08-27,96,18.095,35.60,23.411,0.762
330,2016-08-27,96,14.277,33.67,22.839,8.382
340,2016-08-27,96,12.928,31.85,23.561,5.588
350,2016-08-27,96,13.600,32.58,23.261,7.620
360,2016-08-27,96,15.136,35.11,23.628,4.572
380,2016-08-27,96,13.680,33.16,23.861,9.398
390,2016-08-27,96,12.236,33.53,23.339,23.876
405,2016-08-27,96,17.674,31.61,25.200,0.254
410,2016-08-27,96,13.981,32.21,24.189,0.254
420,2016-08-27,96,19.737,31.95,25.161,8.636
430,2016-08-27,0,0,0,0,0
440,2016-08-27,96,9.973,31.05,24.728,0.000
450,2016-08-27,96,14.685,32.84,24.022,1.016
460,2016-08-27,96,19.463,33.08,24.428,0.254
470,2016-08-27,96,11.432,33.05,24.111,0.508
480,2016-08-27,96,15.862,33.68,22.911,2.286
490,2016-08-27,96,12.903,33.24,24.172,0.762
