StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2011-08-09,96,14.875,34.74,22.84,1.14
130,2011-08-09,96,14.006,34.62,22.66,11.96
140,2011-08-09,96,11.308,31.54,22.38,14.4
150,2011-08-09,96,14.465,31.71,24.25,0.69
160,2011-08-09,96,11.608,34.79,21.96,8.53
170,2011-08-09,96,14.108,33.03,22.17,11.02
180,2011-08-09,96,13.255,34.48,23.17,1.14
230,2011-08-09,96,14.434,26.17,23.05,6.86
240,2011-08-09,96,16.463,30.96,23.78,6.96
250,2011-08-09,96,11.12,29.15,23.27,40.64
260,2011-08-09,96,12.358,30.02,22.88,12.7
270,2011-08-09,96,15.398,32.01,24.01,18.54
280,2011-08-09,96,25.19,28.33,23.72,17.58
290,2011-08-09,96,10.385,30.27,22.7,1.52
302,2011-08-09,96,20.821,28.88,24.54,2.06
303,2011-08-09,96,20.005,27.11,23.42,26.21
304,2011-08-09,96,13.584,30.48,22.71,10.97
310,2011-08-09,96,10.846,25.7,22.86,21.01
320,2011-08-09,96,17.645,28.02,23.33,27.43
330,2011-08-09,96,18.026,30.03,23.04,11.51
340,2011-08-09,96,20.281,31.68,23.07,7.19
350,2011-08-09,96,13.875,28.32,22.63,40.59
360,2011-08-09,96,10.894,28.79,23.11,39.27
380,2011-08-09,96,13.79,30.86,23.17,58.52
390,2011-08-09,96,19.386,29.54,22.9,44.09
405,2011-08-09,96,16.271,30.89,22.91,2.29
410,2011-08-09,96,15.716,32.36,23.89,0.69
420,2011-08-09,96,18.644,31.91,24.07,2.13
430,2011-08-09,96,12.252,34.12,23.45,22.83
440,2011-08-09,96,14.976,32.22,23.62,3.07
450,2011-08-09,96,8.328,30.92,23.2,5.16
460,2011-08-09,96,10.43,31.84,22.91,16.69
470,2011-08-09,96,22.207,32.87,23.1,11.86
480,2011-08-09,96,20.539,31.25,22.95,18.19
490,2011-08-09,96,12.208,31.62,23.67,2.29
