StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2010-04-08,96,9.962,23.24,13.100,5.334
130,2010-04-08,96,12.367,26.50,15.278,9.906
140,2010-04-08,96,9.879,25.38,16.078,23.876
150,2010-04-08,96,9.253,23.46,17.072,0.254
160,2010-04-08,96,10.248,26.11,14.422,41.910
170,2010-04-08,96,15.515,28.67,13.050,0.000
180,2010-04-08,96,16.272,29.83,12.272,0.000
230,2010-04-08,96,20.335,30.99,14.078,0.508
240,2010-04-08,96,18.648,29.87,15.161,0.000
250,2010-04-08,96,18.973,30.07,13.322,0.000
260,2010-04-08,96,15.237,28.80,12.350,0.000
270,2010-04-08,96,19.441,28.85,16.972,0.000
280,2010-04-08,96,21.352,32.09,16.028,0.000
290,2010-04-08,96,18.879,31.49,15.578,0.000
302,2010-04-08,96,20.072,31.94,17.739,0.000
303,2010-04-08,96,19.459,29.89,16.928,0.000
304,2010-04-08,96,19.023,30.91,17.111,0.000
310,2010-04-08,96,18.303,31.11,13.311,0.000
320,2010-04-08,96,19.412,29.50,18.261,0.000
330,2010-04-08,96,17.692,29.90,17.872,0.000
340,2010-04-08,96,19.208,29.88,14.511,0.508
350,2010-04-08,96,18.610,28.37,15.261,0.000
360,2010-04-08,96,20.942,29.77,17.172,0.000
380,2010-04-08,96,18.057,29.09,15.350,0.000
390,2010-04-08,96,18.141,30.19,14.878,0.000
405,2010-04-08,96,17.774,29.49,17.172,0.000
410,2010-04-08,96,18.407,29.79,15.122,0.000
420,2010-04-08,96,21.067,28.64,21.700,0.000
430,2010-04-08,96,18.056,30.07,16.961,0.000
440,2010-04-08,96,19.598,28.37,19.639,0.000
450,2010-04-08,96,23.028,29.84,17.661,0.000
460,2010-04-08,96,21.306,31.76,15.911,0.000
470,2010-04-08,96,15.959,30.24,14.928,0.000
480,2010-04-08,96,21.994,27.96,15.039,0.000
490,2010-04-08,96,20.083,29.71,16.978,0.000
