StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2012-02-01,96,10.899,19.55,10.88,22.07
130,2012-02-01,96,13.798,19.66,6.29,10.77
140,2012-02-01,96,11.368,20.2,6.3,2.54
150,2012-02-01,96,12.076,20.02,8.22,2.54
160,2012-02-01,96,12.98,22.36,5.89,0.23
170,2012-02-01,96,11.009,24.61,8.54,0.0
180,2012-02-01,96,13.624,25.63,9.84,0.0
230,2012-02-01,96,14.614,26.1,12.79,0.0
240,2012-02-01,96,11.876,25.54,10.34,0.0
250,2012-02-01,96,11.86,26.75,10.37,0.0
260,2012-02-01,96,12.284,25.88,11.2,0.0
270,2012-02-01,96,12.138,25.76,10.93,0.0
280,2012-02-01,96,17.328,26.85,13.52,0.0
290,2012-02-01,96,12.532,29.01,11.89,0.0
302,2012-02-01,96,15.919,26.73,13.0,0.0
303,2012-02-01,96,15.96,26.95,9.96,0.0
304,2012-02-01,96,16.257,26.96,11.56,0.0
310,2012-02-01,96,18.075,28.31,8.48,0.0
320,2012-02-01,96,14.908,27.33,11.08,0.0
330,2012-02-01,96,16.677,28.18,10.95,0.0
340,2012-02-01,96,16.259,26.3,7.97,0.0
350,2012-02-01,96,16.364,27.56,11.09,0.0
360,2012-02-01,96,16.847,28.74,10.65,0.0
380,2012-02-01,96,16.596,26.91,9.47,0.0
390,2012-02-01,96,17.641,28.24,10.9,0.0
405,2012-02-01,96,16.542,28.0,12.25,0.0
410,2012-02-01,96,16.713,27.28,13.18,0.0
420,2012-02-01,96,16.806,27.54,13.05,0.0
430,2012-02-01,96,13.998,26.08,18.49,0.0
440,2012-02-01,96,15.552,25.54,10.92,0.0
450,2012-02-01,96,12.87,25.4,16.69,0.0
460,2012-02-01,96,16.692,30.44,11.31,0.0
470,2012-02-01,96,17.258,28.23,12.53,0.0
480,2012-02-01,96,16.85,28.33,11.06,0.0
490,2012-02-01,96,15.243,28.61,10.29,0.0
