StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2013-07-14,96,14.059,29.19,20.0,12.19
130,2013-07-14,96,15.561,27.4,20.26,32.51
140,2013-07-14,96,21.289,31.28,22.072,0.000
150,2013-07-14,96,13.794,30.45,22.35,8.38
160,2013-07-14,96,12.465,31.28,22.07,0.0
170,2013-07-14,96,6.768,29.5,22.57,15.49
180,2013-07-14,96,11.404,32.05,20.65,13.46
230,2013-07-14,96,8.449,32.97,21.14,0.0
240,2013-07-14,92,13.023,28.43,21.550,0.000
250,2013-07-14,96,10.438,30.37,20.21,0.25
260,2013-07-14,96,11.572,33.21,21.54,0.0
270,2013-07-14,96,13.351,27.83,20.828,0.254
280,2013-07-14,96,15.69,32.62,21.51,1.78
290,2013-07-14,96,10.385,30.0,21.73,0.0
302,2013-07-14,96,17.926,27.83,20.83,0.25
303,2013-07-14,96,8.607,32.82,22.1,0.23
304,2013-07-14,96,15.907,33.19,22.18,31.29
310,2013-07-14,0,11.8945187923,32.6515213534,21.7165443748,1.34776776335
320,2013-07-14,96,17.715,31.19,20.57,0.23
330,2013-07-14,96,17.102,32.02,21.8,2.54
340,2013-07-14,96,17.594,32.92,21.14,5.59
350,2013-07-14,96,17.077,33.26,21.77,0.0
360,2013-07-14,96,12.262,32.43,21.38,2.54
380,2013-07-14,96,17.931,32.92,21.83,0.69
390,2013-07-14,96,17.375,31.28,22.07,13.97
405,2013-07-14,96,13.722,29.37,20.32,20.4
410,2013-07-14,96,12.981,30.23,21.7,10.31
420,2013-07-14,96,11.63,32.71,21.41,12.12
430,2013-07-14,96,13.94,30.69,21.05,135.51
440,2013-07-14,96,13.168,29.17,21.53,20.93
450,2013-07-14,96,17.875,32.53,20.9,7.85
460,2013-07-14,96,11.714,30.2,22.06,2.74
470,2013-07-14,96,14.348,31.59,21.66,21.29
480,2013-07-14,96,7.027,30.46,21.79,7.42
490,2013-07-14,96,10.11,31.88,22.19,9.3
