StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2009-11-14,96,14.637,23.67,5.367,0.000
130,2009-11-14,96,15.330,23.09,7.078,0.000
140,2009-11-14,96,16.017,23.00,6.644,0.000
150,2009-11-14,96,12.215,24.73,8.100,0.000
160,2009-11-14,96,15.466,26.07,8.178,0.000
170,2009-11-14,96,14.546,25.48,7.928,0.000
180,2009-11-14,0,14.7,25.8,9.4,0.0
230,2009-11-14,96,16.205,28.23,9.222,0.000
240,2009-11-14,96,15.606,25.94,11.728,0.000
250,2009-11-14,96,14.697,27.41,9.378,0.000
260,2009-11-14,96,14.028,26.03,8.278,0.000
270,2009-11-14,96,15.114,26.92,8.750,0.000
280,2009-11-14,96,15.406,28.27,10.200,0.000
290,2009-11-14,96,12.897,26.00,10.978,0.000
302,2009-11-14,96,15.550,27.73,11.172,0.000
303,2009-11-14,96,16.057,26.42,9.000,0.000
304,2009-11-14,96,15.874,27.28,10.639,0.000
310,2009-11-14,96,15.514,26.67,7.689,0.000
320,2009-11-14,96,15.954,25.78,11.378,0.000
330,2009-11-14,96,15.967,26.56,13.339,0.000
340,2009-11-14,96,16.524,26.19,8.839,0.000
350,2009-11-14,96,17.706,24.78,11.150,0.000
360,2009-11-14,96,16.662,25.91,11.189,0.000
380,2009-11-14,96,4.278,26.74,9.000,0.000
390,2009-11-14,96,15.884,27.45,13.161,0.000
405,2009-11-14,96,16.089,27.04,11.122,0.000
410,2009-11-14,96,16.463,25.32,11.050,0.000
420,2009-11-14,96,17.288,26.09,15.111,0.000
430,2009-11-14,96,18.523,27.02,11.228,0.000
440,2009-11-14,96,18.051,26.15,10.722,0.000
450,2009-11-14,96,18.566,27.61,10.311,0.000
460,2009-11-14,96,16.706,28.34,8.461,0.000
470,2009-11-14,96,15.691,28.04,13.278,0.000
480,2009-11-14,96,17.087,25.40,9.061,0.000
490,2009-11-14,96,17.168,27.42,10.150,0.000
