StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2012-11-03,96,14.573,28.46,13.33,0.0
130,2012-11-03,96,14.831,30.17,13.01,0.0
140,2012-11-03,96,15.803,29.61,15.56,0.0
150,2012-11-03,96,15.178,27.64,16.69,0.25
160,2012-11-03,96,15.789,30.56,13.26,0.0
170,2012-11-03,96,14.104,29.63,12.58,0.0
180,2012-11-03,96,15.911,28.7,11.99,0.0
230,2012-11-03,96,17.61,31.51,12.62,0.0
240,2012-11-03,96,16.881,29.39,11.34,0.0
250,2012-11-03,96,16.523,29.5,10.29,0.0
260,2012-11-03,96,15.988,29.06,11.46,0.0
270,2012-11-03,96,17.537,29.05,9.71,0.0
280,2012-11-03,96,19.049,29.75,11.31,0.0
290,2012-11-03,96,13.399,29.85,9.64,0.0
302,2012-11-03,96,17.661,29.62,10.97,0.0
303,2012-11-03,96,17.767,29.88,9.2,0.0
304,2012-11-03,96,15.709,28.95,12.08,0.0
310,2012-11-03,0,17.8902520903,29.4680675272,9.87367113486,0.0
320,2012-11-03,96,11.06,30.11,11.46,0.0
330,2012-11-03,96,17.168,28.7,12.99,0.0
340,2012-11-03,96,17.699,30.28,11.63,0.0
350,2012-11-03,96,17.872,28.76,8.69,0.0
360,2012-11-03,96,16.64,28.48,9.13,0.0
380,2012-11-03,96,17.595,30.13,11.16,0.0
390,2012-11-03,96,17.994,28.14,8.1,0.0
405,2012-11-03,96,17.9,28.48,9.93,0.0
410,2012-11-03,96,17.304,29.79,11.23,0.0
420,2012-11-03,96,17.893,27.06,10.06,0.0
430,2012-11-03,96,20.444,27.48,8.34,0.0
440,2012-11-03,96,16.713,29.34,13.02,0.0
450,2012-11-03,96,18.649,28.13,9.52,0.0
460,2012-11-03,96,17.313,28.25,10.57,0.0
470,2012-11-03,96,19.806,30.34,8.77,0.0
480,2012-11-03,96,18.645,29.06,8.53,0.0
490,2012-11-03,96,17.504,29.59,11.88,0.0
