StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2022-04-13,96,16.854,27.32,19.79,0.0
130,2022-04-13,0,18.6589395145,26.8276293029,17.0387048694,0.0
140,2022-04-13,96,17.456,26.31,15.89,0.0
150,2022-04-13,96,24.623,29.53,14.05,0.0
160,2022-04-13,96,22.234,27.54,17.54,0.0
170,2022-04-13,96,21.968,26.76,15.18,0.0
180,2022-04-13,96,21.165,25.97,14.38,0.0
230,2022-04-13,96,21.123,27.19,14.85,0.0
240,2022-04-13,96,22.943,29.05,15.59,0.0
250,2022-04-13,96,22.502,29.18,15.0,0.0
260,2022-04-13,96,23.054,31.69,14.83,0.0
270,2022-04-13,92,20.608,29.8,13.31,0.0
280,2022-04-13,96,24.664,31.95,15.38,0.0
290,2022-04-13,96,22.388,29.69,13.22,0.0
302,2022-04-13,96,22.572,30.0,14.36,0.0
303,2022-04-13,0,23.8688671756,30.0691618658,14.7834090983,0.0
304,2022-04-13,96,23.526,28.53,14.16,0.0
310,2022-04-13,0,24.2505302464,30.1234025105,15.1126896501,0.0
320,2022-04-13,96,23.455,29.86,14.86,0.0
330,2022-04-13,96,24.328,29.68,17.75,0.0
340,2022-04-13,96,21.857,30.63,14.31,0.0
350,2022-04-13,96,24.847,30.15,16.04,0.0
360,2022-04-13,96,24.413,29.34,15.67,0.0
380,2022-04-13,96,23.153,30.35,16.51,0.0
390,2022-04-13,0,23.6546947805,30.2303061819,15.5176638636,0.0
405,2022-04-13,96,20.217,29.02,16.1,0.0
410,2022-04-13,96,23.196,30.77,17.32,0.0
420,2022-04-13,96,26.704,30.34,16.48,0.0
430,2022-04-13,96,26.304,31.51,18.38,0.0
440,2022-04-13,96,22.278,28.01,12.94,0.0
450,2022-04-13,96,25.222,30.2,15.74,0.0
460,2022-04-13,96,22.11,31.45,16.42,0.0
470,2022-04-13,96,24.25,30.48,14.22,0.0
480,2022-04-13,96,26.483,31.52,16.54,0.0
490,2022-04-13,96,22.147,30.26,16.52,0.0
