StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2013-11-14,96,15.239,17.92,-2.15,0.0
130,2013-11-14,96,15.776,19.67,-2.52,0.0
140,2013-11-14,96,11.975,18.28,-0.033,0.000
150,2013-11-14,96,14.43,20.55,-2.19,0.0
160,2013-11-14,96,15.435,18.28,-0.04,0.0
170,2013-11-14,96,12.761,20.5,2.44,0.0
180,2013-11-14,96,14.86,20.86,-3.48,0.0
230,2013-11-14,96,15.248,19.87,2.17,0.0
240,2013-11-14,96,11.807,19.44,1.55,0.0
250,2013-11-14,96,11.068,22.36,3.17,0.0
260,2013-11-14,96,7.404,21.27,4.1,0.0
270,2013-11-14,96,12.017,22.32,7.828,0.000
280,2013-11-14,96,9.861,22.57,5.48,0.0
290,2013-11-14,96,8.755,21.55,2.32,0.0
302,2013-11-14,96,6.64,22.32,7.83,0.0
303,2013-11-14,96,0.026,23.17,5.89,0.48
304,2013-11-14,96,12.42,23.06,5.74,0.53
310,2013-11-14,0,6.13549523062,23.3609376935,6.22767162427,0.195933966691
320,2013-11-14,96,8.228,23.42,8.62,0.0
330,2013-11-14,96,13.549,23.48,8.52,0.0
340,2013-11-14,96,11.487,24.73,6.76,0.0
350,2013-11-14,96,9.235,25.24,9.62,0.0
360,2013-11-14,96,10.957,24.64,7.68,0.0
380,2013-11-14,96,11.721,24.82,8.72,0.0
390,2013-11-14,96,10.26,24.58,9.79,0.0
405,2013-11-14,96,9.594,23.98,9.25,0.0
410,2013-11-14,96,10.959,25.01,9.44,0.0
420,2013-11-14,96,11.423,26.09,8.43,0.0
430,2013-11-14,0,10.7270232142,24.6048434043,8.47375489884,0.0
440,2013-11-14,96,9.137,24.33,17.68,0.0
450,2013-11-14,96,10.527,25.23,10.45,0.0
460,2013-11-14,96,9.36,26.7,11.57,0.0
470,2013-11-14,96,8.507,25.22,14.69,0.0
480,2013-11-14,96,6.741,25.34,12.21,0.0
490,2013-11-14,96,6.378,24.78,19.73,0.0
