StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2010-03-24,96,21.296,20.91,5.85,0.0
130,2010-03-24,96,22.873,23.77,6.34,0.0
140,2010-03-24,96,21.95,23.01,5.23,0.0
150,2010-03-24,96,19.579,21.1,5.97,0.0
160,2010-03-24,96,22.874,23.99,6.58,0.0
170,2010-03-24,96,21.965,24.05,5.02,0.0
180,2010-03-24,96,22.827,24.34,5.19,0.0
230,2010-03-24,96,24.637,26.27,5.91,0.0
240,2010-03-24,96,23.071,24.39,5.81,0.0
250,2010-03-24,96,23.067,25.88,5.93,0.0
260,2010-03-24,96,21.02,24.25,6.14,0.0
270,2010-03-24,96,24.975,23.72,6.09,0.0
280,2010-03-24,96,26.078,25.5,7.53,0.0
290,2010-03-24,96,23.127,26.55,5.34,0.0
302,2010-03-24,96,23.719,27.61,3.99,0.0
303,2010-03-24,96,23.509,25.35,6.51,0.0
304,2010-03-24,96,23.151,25.53,9.11,0.0
310,2010-03-24,96,22.714,26.7,4.69,0.0
320,2010-03-24,96,24.644,26.56,6.89,0.0
330,2010-03-24,96,21.56,26.72,8.51,0.23
340,2010-03-24,96,21.517,25.46,6.92,0.0
350,2010-03-24,96,24.334,26.0,5.71,0.0
360,2010-03-24,96,23.203,25.76,8.28,0.0
380,2010-03-24,96,25.619,25.85,6.21,0.0
390,2010-03-24,96,22.972,26.22,7.82,0.0
405,2010-03-24,96,23.561,25.66,9.59,0.0
410,2010-03-24,96,24.954,25.8,9.81,0.0
420,2010-03-24,96,25.75,24.44,13.25,0.0
430,2010-03-24,96,12.567,23.79,8.98,0.0
440,2010-03-24,96,23.985,24.66,8.75,0.0
450,2010-03-24,96,26.261,27.49,7.43,0.0
460,2010-03-24,95,23.812,26.5,7.78,0.0
470,2010-03-24,96,24.984,27.02,7.81,0.0
480,2010-03-24,96,24.064,26.12,7.72,0.0
490,2010-03-24,96,24.2,26.96,7.64,0.0
