StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2012-03-31,96,18.693,27.36,18.86,7.37
130,2012-03-31,96,11.715,24.79,17.98,5.84
140,2012-03-31,96,14.889,23.77,15.71,2.79
150,2012-03-31,96,12.928,26.36,17.55,14.99
160,2012-03-31,96,17.871,26.93,14.37,0.23
170,2012-03-31,96,14.624,25.89,16.72,14.99
180,2012-03-31,96,19.688,24.91,16.0,49.28
230,2012-03-31,96,18.535,29.77,16.45,0.91
240,2012-03-31,96,15.973,27.49,14.72,24.18
250,2012-03-31,96,16.41,28.44,16.12,6.1
260,2012-03-31,96,16.418,24.68,14.45,75.44
270,2012-03-31,96,17.91,25.87,15.54,34.29
280,2012-03-31,96,19.071,29.27,17.19,0.0
290,2012-03-31,96,17.312,30.81,15.16,0.76
302,2012-03-31,96,20.647,27.71,17.5,0.46
303,2012-03-31,96,18.516,27.04,15.77,0.0
304,2012-03-31,96,18.026,29.97,17.06,5.84
310,2012-03-31,96,17.776,26.64,13.41,0.46
320,2012-03-31,96,18.806,28.61,18.7,9.65
330,2012-03-31,96,22.754,30.67,18.44,3.3
340,2012-03-31,96,18.658,29.33,15.4,0.69
350,2012-03-31,96,19.039,27.57,16.97,5.23
360,2012-03-31,96,19.797,29.07,17.86,2.79
380,2012-03-31,96,23.281,30.41,13.73,2.08
390,2012-03-31,96,24.149,29.94,15.37,1.4
405,2012-03-31,96,20.857,29.75,17.23,4.09
410,2012-03-31,96,22.725,31.23,15.52,0.0
420,2012-03-31,96,25.131,30.8,13.95,7.32
430,2012-03-31,96,25.364,31.43,18.21,4.32
440,2012-03-31,96,22.89,30.73,14.91,0.0
450,2012-03-31,96,23.117,30.22,16.55,0.0
460,2012-03-31,96,25.27,31.5,13.73,0.0
470,2012-03-31,96,21.554,31.53,14.47,0.0
480,2012-03-31,96,22.342,31.04,15.24,1.14
490,2012-03-31,96,21.576,28.22,15.52,6.63
