StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2021-04-26,96,27.993,27.44,11.76,0.0
130,2021-04-26,96,27.338,29.3,9.25,0.0
140,2021-04-26,96,23.924,29.4,12.06,0.0
150,2021-04-26,96,29.389,30.38,11.89,0.0
160,2021-04-26,96,26.085,28.68,10.59,0.0
170,2021-04-26,96,24.403,27.02,12.51,0.0
180,2021-04-26,96,25.433,29.67,11.57,0.0
230,2021-04-26,96,24.891,28.72,12.59,0.0
240,2021-04-26,96,24.618,27.5,12.02,0.0
250,2021-04-26,96,24.446,31.88,13.3,0.0
260,2021-04-26,96,21.85,28.12,13.5,0.0
270,2021-04-26,96,23.399,28.96,12.93,0.0
280,2021-04-26,96,24.264,28.34,12.06,0.0
290,2021-04-26,96,25.12,26.09,13.74,0.0
302,2021-04-26,96,23.203,30.13,11.75,0.0
303,2021-04-26,96,16.933,29.33,15.64,0.0
304,2021-04-26,96,19.475,28.4,14.16,0.0
310,2021-04-26,0,19.7980535533,29.0764739495,14.2942100567,0.0
320,2021-04-26,96,20.979,29.42,14.78,0.0
330,2021-04-26,96,19.64,29.59,13.76,0.0
340,2021-04-26,96,17.732,31.8,14.1,0.0
350,2021-04-26,96,18.492,29.89,14.03,0.0
360,2021-04-26,96,18.678,29.6,14.99,0.0
380,2021-04-26,96,17.735,30.68,15.08,0.0
390,2021-04-26,0,19.6765799179,30.2414821947,15.9000367703,0.0
405,2021-04-26,96,16.709,28.2,13.47,0.0
410,2021-04-26,96,17.653,30.55,13.03,0.0
420,2021-04-26,96,15.513,30.41,14.25,0.0
430,2021-04-26,96,19.935,30.66,13.74,1.02
440,2021-04-26,96,21.644,30.5,16.22,1.27
450,2021-04-26,96,22.266,30.15,18.2,0.76
460,2021-04-26,96,25.456,29.03,22.02,0.0
470,2021-04-26,96,21.05,29.79,19.18,0.0
480,2021-04-26,96,17.879,27.79,16.94,0.0
490,2021-04-26,96,18.868,29.59,15.84,0.0
