StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2022-06-29,96,20.121,28.88,21.74,21.59
130,2022-06-29,0,19.8604163586,33.2701507595,22.1980992006,9.82978881288
140,2022-06-29,96,19.723,33.72,21.67,10.92
150,2022-06-29,96,23.514,36.34,21.65,6.6
160,2022-06-29,96,19.965,35.23,23.55,0.0
170,2022-06-29,96,17.893,33.83,21.85,0.0
180,2022-06-29,96,19.975,33.45,23.65,4.06
230,2022-06-29,96,21.85,34.78,22.32,0.0
240,2022-06-29,96,18.522,35.74,22.7,21.08
250,2022-06-29,96,18.288,35.51,22.95,0.0
260,2022-06-29,96,16.441,34.17,22.39,0.0
270,2022-06-29,96,24.074,36.68,22.26,0.51
280,2022-06-29,96,19.429,35.85,22.03,0.0
290,2022-06-29,96,22.416,33.93,21.4,0.0
302,2022-06-29,96,18.249,36.53,23.06,0.0
303,2022-06-29,96,18.38,35.35,21.16,6.1
304,2022-06-29,0,19.9326915195,33.9763236957,21.2949245834,1.83987018554
310,2022-06-29,0,19.0746604532,35.6300754445,21.93073424,2.48999416003
320,2022-06-29,96,19.843,32.55,20.83,0.0
330,2022-06-29,96,21.962,35.24,22.4,0.51
340,2022-06-29,96,25.261,36.09,24.26,8.38
350,2022-06-29,96,18.638,34.27,21.5,0.0
360,2022-06-29,96,19.709,35.79,23.0,0.0
380,2022-06-29,96,23.332,34.39,22.12,0.51
390,2022-06-29,0,22.6977369866,35.5977138968,22.9905746563,2.36737832281
405,2022-06-29,96,20.671,36.05,21.97,0.0
410,2022-06-29,96,18.888,35.9,22.43,0.0
420,2022-06-29,96,23.365,36.25,21.42,24.89
430,2022-06-29,96,22.883,35.24,22.67,0.0
440,2022-06-29,96,23.12,35.71,22.87,0.0
450,2022-06-29,96,17.653,31.23,20.41,4.57
460,2022-06-29,96,23.877,35.96,21.61,0.0
470,2022-06-29,96,21.635,35.6,22.68,0.0
480,2022-06-29,85,7.996,33.16,21.72,0.51
490,2022-06-29,96,23.522,33.1,23.05,5.08
