StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2018-02-03,96,14.287,16.56,-0.27,0.0
130,2018-02-03,96,14.308,16.96,-0.84,0.0
140,2018-02-03,96,11.846,19.14,2.01,0.0
150,2018-02-03,96,13.236,16.13,-0.51,0.0
160,2018-02-03,96,12.457,16.05,0.76,0.0
170,2018-02-03,96,11.393,16.67,1.8,0.0
180,2018-02-03,96,12.979,16.46,0.4,0.0
230,2018-02-03,96,12.678,17.63,2.55,0.0
240,2018-02-03,96,10.921,16.53,1.8,0.0
250,2018-02-03,96,8.446,20.49,4.92,0.0
260,2018-02-03,96,9.675,17.2,5.14,0.0
270,2018-02-03,96,8.623,17.21,6.194,0.000
280,2018-02-03,96,8.47,18.99,6.94,0.0
290,2018-02-03,96,8.413,17.83,3.82,0.0
302,2018-02-03,96,9.862,17.21,6.19,0.0
303,2018-02-03,96,9.338,21.0,8.68,0.0
304,2018-02-03,96,7.93,20.33,7.87,0.0
310,2018-02-03,0,9.28882678984,20.5279493501,8.62360104848,0.0
320,2018-02-03,96,7.124,19.22,8.12,0.0
330,2018-02-03,96,9.465,19.83,9.75,0.0
340,2018-02-03,96,10.114,19.94,10.09,0.0
350,2018-02-03,96,9.281,21.07,10.99,0.0
360,2018-02-03,96,10.231,21.71,10.63,0.0
380,2018-02-03,96,9.707,20.03,9.82,0.0
390,2018-02-03,96,12.576,22.38,11.86,0.0
405,2018-02-03,96,13.874,20.72,11.52,0.0
410,2018-02-03,96,15.563,22.99,10.93,0.0
420,2018-02-03,96,12.783,22.55,12.16,0.0
430,2018-02-03,0,13.2061176979,21.2718646508,10.8227591791,0.0
440,2018-02-03,96,15.503,21.92,13.14,0.0
450,2018-02-03,96,15.969,23.79,12.51,0.0
460,2018-02-03,96,14.364,22.27,11.89,0.0
470,2018-02-03,96,14.966,22.23,14.09,0.0
480,2018-02-03,96,17.547,23.53,14.08,0.0
490,2018-02-03,96,15.384,22.88,16.16,3.81
