StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2017-03-10,96,18.69,25.69,12.39,0.0
130,2017-03-10,96,19.765,25.16,11.38,0.25
140,2017-03-10,96,20.631,28.37,11.12,0.0
150,2017-03-10,96,19.517,26.6,11.76,0.25
160,2017-03-10,96,20.015,25.66,12.89,0.0
170,2017-03-10,96,17.599,26.88,12.64,0.0
180,2017-03-10,96,18.797,27.44,12.48,0.0
230,2017-03-10,96,17.046,31.60,12.461,0.000
240,2017-03-10,96,21.511,27.35,11.8,0.0
250,2017-03-10,96,17.58,28.36,9.96,0.0
260,2017-03-10,96,17.801,28.59,11.94,0.0
270,2017-03-10,96,18.231,28.18,10.950,0.000
280,2017-03-10,96,17.007,29.15,11.39,0.0
290,2017-03-10,96,16.456,28.3,10.01,0.0
302,2017-03-10,96,19.771,28.18,10.95,0.0
303,2017-03-10,96,19.324,26.05,11.21,0.0
304,2017-03-10,96,16.681,30.97,14.4,0.0
310,2017-03-10,0,18.4645186943,27.5733352199,11.9575050386,0.0
320,2017-03-10,96,17.833,28.58,12.34,0.0
330,2017-03-10,96,18.403,28.37,13.85,0.0
340,2017-03-10,96,18.526,28.95,12.98,0.0
350,2017-03-10,96,16.245,29.73,14.97,0.0
360,2017-03-10,96,18.947,27.97,13.82,0.0
380,2017-03-10,96,19.696,28.12,14.66,0.0
390,2017-03-10,96,21.024,28.84,15.16,0.0
405,2017-03-10,96,17.584,29.12,12.76,0.0
410,2017-03-10,96,16.339,26.29,14.89,0.0
420,2017-03-10,96,14.881,27.61,14.19,0.0
430,2017-03-10,0,17.4557372607,28.0444951429,13.6007010965,0.0
440,2017-03-10,96,16.27,30.66,12.84,0.0
450,2017-03-10,96,16.808,28.76,11.65,0.0
460,2017-03-10,96,17.409,31.43,13.86,0.0
470,2017-03-10,96,19.565,29.76,15.37,0.0
480,2017-03-10,96,15.593,30.19,15.51,0.0
490,2017-03-10,96,19.158,29.9,16.87,0.0
