StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2010-11-18,96,14.202,22.63,4.2,0.0
130,2010-11-18,96,15.317,21.63,3.65,0.0
140,2010-11-18,96,15.24,21.12,0.83,0.0
150,2010-11-18,96,12.626,22.76,1.89,0.0
160,2010-11-18,96,13.807,21.96,0.69,0.0
170,2010-11-18,96,14.024,21.45,1.66,0.0
180,2010-11-18,96,13.159,22.08,3.01,0.0
230,2010-11-18,96,15.615,23.45,7.57,0.0
240,2010-11-18,94,14.219,22.48,6.8,0.89
250,2010-11-18,96,13.673,24.05,6.22,0.0
260,2010-11-18,96,13.939,21.85,4.73,0.0
270,2010-11-18,96,14.581,22.77,7.64,0.0
280,2010-11-18,96,13.051,25.07,9.23,0.51
290,2010-11-18,96,10.589,23.84,7.97,0.0
302,2010-11-18,95,11.717,25.02,9.61,0.86
303,2010-11-18,96,10.763,24.34,8.46,0.69
304,2010-11-18,96,10.948,24.64,10.08,0.0
310,2010-11-18,96,14.201,24.09,5.38,0.0
320,2010-11-18,96,14.564,25.52,9.31,0.0
330,2010-11-18,96,10.864,25.86,12.08,0.0
340,2010-11-18,96,9.681,27.96,10.83,0.23
350,2010-11-18,96,11.994,25.85,12.22,0.0
360,2010-11-18,96,12.235,25.41,10.4,0.0
380,2010-11-18,96,7.666,27.77,12.68,0.0
390,2010-11-18,96,9.754,27.01,10.7,0.0
405,2010-11-18,96,10.483,27.63,13.26,0.0
410,2010-11-18,96,14.016,27.05,13.58,0.0
420,2010-11-18,96,13.744,26.64,15.28,0.0
430,2010-11-18,96,15.331,27.79,19.93,0.0
440,2010-11-18,96,11.3,27.66,13.8,0.0
450,2010-11-18,96,15.468,28.79,17.67,0.0
460,2010-11-18,96,16.923,26.37,14.68,0.0
470,2010-11-18,96,14.523,27.86,14.21,0.0
480,2010-11-18,96,12.872,26.16,12.52,0.0
490,2010-11-18,96,11.625,26.65,9.83,0.0
