StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2010-07-29,96,23.6,35.63,23.47,0.0
130,2010-07-29,96,26.361,36.77,23.32,0.0
140,2010-07-29,96,24.972,35.87,21.87,0.0
150,2010-07-29,96,24.972,38.42,24.78,0.0
160,2010-07-29,96,24.759,37.88,21.87,0.0
170,2010-07-29,96,15.029,37.77,22.23,0.0
180,2010-07-29,96,17.072,36.39,22.78,0.0
230,2010-07-29,96,17.742,38.52,22.72,0.0
240,2010-07-29,96,18.156,36.62,22.91,0.0
250,2010-07-29,96,16.562,37.73,22.87,0.0
260,2010-07-29,96,15.548,35.61,22.01,0.23
270,2010-07-29,96,17.945,37.53,23.63,1.14
280,2010-07-29,96,18.55,37.4,23.1,18.69
290,2010-07-29,96,14.163,36.96,22.46,0.25
302,2010-07-29,96,14.481,39.25,21.93,9.12
303,2010-07-29,96,19.31,36.82,23.45,9.63
304,2010-07-29,96,18.848,38.15,23.47,0.0
310,2010-07-29,96,16.872,36.72,21.95,0.23
320,2010-07-29,96,16.648,38.29,23.94,0.0
330,2010-07-29,96,20.401,36.34,23.5,0.0
340,2010-07-29,96,21.338,37.04,21.94,0.23
350,2010-07-29,96,18.422,35.34,22.9,0.23
360,2010-07-29,96,23.631,35.55,24.14,0.0
380,2010-07-29,96,12.553,37.55,22.16,0.0
390,2010-07-29,96,23.382,34.95,22.65,0.0
405,2010-07-29,96,18.943,37.12,23.41,0.23
410,2010-07-29,96,23.642,35.45,23.16,2.11
420,2010-07-29,96,22.321,34.13,24.828,0.000
430,2010-07-29,96,25.939,34.13,24.83,0.0
440,2010-07-29,96,24.162,34.52,23.23,0.0
450,2010-07-29,96,25.059,33.83,21.82,0.0
460,2010-07-29,96,25.437,36.44,22.71,2.31
470,2010-07-29,96,21.906,37.42,22.23,2.11
480,2010-07-29,96,9.063,36.2,23.14,6.45
490,2010-07-29,96,22.905,34.6,24.04,0.46
