StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2021-08-28,96,19.366,31.52,22.46,0.0
130,2021-08-28,96,17.744,33.67,21.49,0.0
140,2021-08-28,96,13.407,33.97,23.65,13.21
150,2021-08-28,96,22.778,32.77,22.35,6.6
160,2021-08-28,96,19.503,30.77,22.14,5.08
170,2021-08-28,96,19.693,32.28,24.5,0.0
180,2021-08-28,96,17.111,32.39,22.41,26.92
230,2021-08-28,96,16.1,32.95,24.38,2.79
240,2021-08-28,96,16.583,32.25,24.1,1.52
250,2021-08-28,96,12.918,33.83,23.64,12.45
260,2021-08-28,96,11.484,33.98,23.82,1.02
270,2021-08-28,96,13.413,32.73,24.32,1.52
280,2021-08-28,96,13.629,32.85,23.33,0.25
290,2021-08-28,96,8.554,32.37,24.11,0.25
302,2021-08-28,96,13.871,34.31,24.58,0.0
303,2021-08-28,96,11.535,31.2,25.31,6.86
304,2021-08-28,96,8.955,34.11,24.06,3.05
310,2021-08-28,0,12.0543882047,32.3874993026,24.1804320752,4.35674793966
320,2021-08-28,96,11.299,32.64,24.85,0.51
330,2021-08-28,96,13.096,33.02,24.47,0.25
340,2021-08-28,96,10.08,33.71,24.42,3.05
350,2021-08-28,96,9.875,32.14,24.42,0.0
360,2021-08-28,96,10.9,33.65,23.49,5.59
380,2021-08-28,96,10.678,32.05,24.57,0.0
390,2021-08-28,0,13.317028431,32.9158963788,24.945234625,0.884874214239
405,2021-08-28,96,8.641,31.27,23.22,3.56
410,2021-08-28,96,13.512,32.68,24.66,0.0
420,2021-08-28,96,9.045,33.35,24.49,0.0
430,2021-08-28,96,12.248,33.55,24.61,0.0
440,2021-08-28,96,14.149,33.52,25.9,0.0
450,2021-08-28,96,13.029,32.42,24.38,0.0
460,2021-08-28,96,21.51,32.71,27.58,0.0
470,2021-08-28,96,15.756,32.27,25.76,0.0
480,2021-08-28,96,6.45,31.37,24.89,0.25
490,2021-08-28,96,8.148,31.77,23.78,0.76
