StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2014-03-08,96,10.704,18.12,2.8,0.0
130,2014-03-08,96,11.548,20.7,1.85,0.0
140,2014-03-08,95,21.335,21.18,0.800,0.000
150,2014-03-08,96,8.048,21.53,2.66,0.0
160,2014-03-08,96,20.922,21.50,0.300,0.000
170,2014-03-08,96,7.252,16.96,1.79,0.0
180,2014-03-08,96,6.449,21.5,0.3,0.0
230,2014-03-08,96,5.235,22.86,1.77,0.25
240,2014-03-08,96,4.695,21.72,1.26,0.0
250,2014-03-08,96,5.154,23.0,1.78,0.25
260,2014-03-08,96,3.951,21.86,1.95,0.0
270,2014-03-08,96,22.234,21.01,7.578,0.000
280,2014-03-08,96,4.724,21.22,2.2,0.0
290,2014-03-08,96,4.448,21.54,1.57,0.25
302,2014-03-08,96,4.096,21.01,7.58,0.0
303,2014-03-08,96,3.305,22.24,-0.12,0.0
304,2014-03-08,96,6.838,23.26,3.21,0.0
310,2014-03-08,0,5.07485105601,22.3538355438,1.57743263407,0.0
320,2014-03-08,96,5.227,22.55,6.87,0.0
330,2014-03-08,96,8.08,23.3,6.8,0.25
340,2014-03-08,96,4.582,22.8,3.99,0.0
350,2014-03-08,96,7.395,22.68,5.25,0.0
360,2014-03-08,96,8.25,23.94,3.43,0.0
380,2014-03-08,96,5.217,21.96,5.87,0.0
390,2014-03-08,96,14.892,24.87,5.43,0.0
405,2014-03-08,96,18.424,23.08,5.43,0.0
410,2014-03-08,96,13.598,23.21,2.54,0.0
420,2014-03-08,96,12.193,25.89,4.2,0.0
430,2014-03-08,0,11.9932170974,23.0317830808,3.90214529611,0.0
440,2014-03-08,96,18.974,22.73,8.07,0.0
450,2014-03-08,96,15.899,23.85,4.29,0.0
460,2014-03-08,96,16.545,24.5,5.79,0.0
470,2014-03-08,96,17.254,22.59,8.06,0.0
480,2014-03-08,96,19.828,23.8,9.29,0.0
490,2014-03-08,96,20.204,22.61,12.78,0.0
