StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2010-09-08,95,15.606,34.65,21.65,0.0
130,2010-09-08,95,20.956,36.85,20.85,0.0
140,2010-09-08,95,21.317,33.51,20.05,0.0
150,2010-09-08,95,22.075,32.87,23.63,0.0
160,2010-09-08,95,17.658,34.96,20.11,0.0
170,2010-09-08,95,16.359,34.29,20.44,0.0
180,2010-09-08,95,15.863,34.09,21.33,0.0
230,2010-09-08,96,19.259,35.48,22.2,0.0
240,2010-09-08,1,18.278,22.86,22.86,0.0
250,2010-09-08,96,16.87,35.39,21.38,0.0
260,2010-09-08,96,14.574,32.47,21.13,0.0
270,2010-09-08,96,12.245,30.65,19.989,27.178
280,2010-09-08,95,20.456,34.62,23.3,0.0
290,2010-09-08,94,18.683,33.55,21.7,5.08
302,2010-09-08,95,18.988,36.92,21.67,0.0
303,2010-09-08,95,16.725,34.26,23.23,4.67
304,2010-09-08,95,16.02,34.36,22.63,0.69
310,2010-09-08,95,15.834,35.41,21.68,39.12
320,2010-09-08,96,21.95,34.66,23.06,0.0
330,2010-09-08,95,17.965,34.37,22.88,0.0
340,2010-09-08,95,17.167,33.43,22.35,46.56
350,2010-09-08,96,19.964,33.39,22.88,0.23
360,2010-09-08,95,20.047,34.44,22.84,8.43
380,2010-09-08,95,12.41,32.36,23.37,0.0
390,2010-09-08,95,17.487,32.49,22.94,13.44
405,2010-09-08,95,16.722,33.69,22.79,12.7
410,2010-09-08,95,12.905,31.79,23.43,1.6
420,2010-09-08,95,13.399,32.74,22.73,0.91
430,2010-09-08,95,16.341,32.08,23.34,24.74
440,2010-09-08,95,15.012,31.83,23.16,9.6
450,2010-09-08,95,20.131,31.4,23.04,23.93
460,2010-09-08,95,16.08,33.74,22.7,0.23
470,2010-09-08,95,18.437,33.79,23.4,3.48
480,2010-09-08,95,16.681,32.8,22.71,0.0
490,2010-09-08,95,18.398,32.73,23.59,4.27
