StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2015-03-24,96,9.76,23.83,15.04,0.0
130,2015-03-24,96,9.135,24.11,11.8,0.0
140,2015-03-24,96,14.004,23.46,14.31,0.0
150,2015-03-24,96,7.024,21.2,12.48,0.0
160,2015-03-24,96,6.446,19.38,12.33,0.0
170,2015-03-24,96,15.531,22.52,12.68,0.0
180,2015-03-24,96,6.337,21.46,13.54,0.0
230,2015-03-24,96,8.761,21.52,14.19,0.25
240,2015-03-24,96,5.964,21.22,14.04,0.51
250,2015-03-24,96,10.141,23.24,15.46,0.0
260,2015-03-24,96,8.273,22.0,15.05,0.0
270,2015-03-24,96,5.741,20.99,15.528,0.000
280,2015-03-24,96,10.021,20.68,15.88,0.0
290,2015-03-24,96,6.407,22.78,14.61,0.0
302,2015-03-24,96,5.28,20.99,15.53,0.0
303,2015-03-24,96,12.35,21.94,12.44,0.0
304,2015-03-24,96,13.898,24.44,14.49,0.0
310,2015-03-24,0,11.2766151767,22.0911714933,14.6367110858,0.0
320,2015-03-24,96,10.088,20.68,16.05,0.0
330,2015-03-24,96,10.994,23.98,15.94,0.0
340,2015-03-24,96,13.654,23.92,15.32,0.0
350,2015-03-24,96,9.564,25.78,15.2,0.0
360,2015-03-24,96,11.177,24.08,16.49,0.0
380,2015-03-24,96,13.289,25.65,15.38,0.0
390,2015-03-24,96,9.498,27.18,17.29,0.0
405,2015-03-24,96,7.747,26.64,17.42,0.0
410,2015-03-24,96,10.108,27.22,16.98,0.0
420,2015-03-24,96,9.585,27.79,17.29,0.0
430,2015-03-24,0,10.5997513051,25.9260094853,16.54945175,0.0
440,2015-03-24,96,6.213,27.5,18.19,0.0
450,2015-03-24,96,6.538,26.96,17.83,0.0
460,2015-03-24,96,7.954,28.3,17.78,0.0
470,2015-03-24,96,10.85,29.01,18.21,0.0
480,2015-03-24,96,13.578,28.97,17.78,0.23
490,2015-03-24,96,19.715,28.69,20.3,0.0
