StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2016-10-14,96,18.762,30.71,12.35,0.0
130,2016-10-14,96,18.097,33.13,12.05,0.0
140,2016-10-14,96,17.739,30.68,11.27,0.0
150,2016-10-14,96,17.022,31.53,13.49,0.0
160,2016-10-14,96,16.592,29.09,12.63,0.0
170,2016-10-14,96,14.402,28.85,14.63,0.0
180,2016-10-14,96,17.925,29.83,10.67,0.0
230,2016-10-14,96,18.536,29.78,12.0,0.0
240,2016-10-14,96,16.286,28.73,12.09,0.0
250,2016-10-14,96,14.704,32.29,15.52,0.0
260,2016-10-14,96,13.688,29.86,14.43,0.0
270,2016-10-14,96,17.388,28.53,15.811,0.000
280,2016-10-14,96,14.58,30.12,14.98,0.0
290,2016-10-14,96,12.063,29.69,13.02,0.0
302,2016-10-14,96,12.16,28.53,15.81,0.0
303,2016-10-14,96,15.347,30.78,17.86,0.0
304,2016-10-14,96,16.713,32.16,17.12,0.0
310,2016-10-14,0,14.9194639401,30.4949203608,17.5008710462,0.0
320,2016-10-14,96,10.116,29.3,17.1,0.0
330,2016-10-14,96,14.423,30.37,19.6,0.0
340,2016-10-14,96,13.509,30.03,19.93,0.0
350,2016-10-14,96,13.879,30.18,20.39,0.0
360,2016-10-14,96,14.68,30.52,20.08,0.0
380,2016-10-14,96,15.897,29.66,19.09,0.0
390,2016-10-14,96,15.288,29.63,20.64,0.0
405,2016-10-14,96,16.404,29.04,20.54,1.14
410,2016-10-14,96,16.311,29.29,20.06,0.0
420,2016-10-14,96,15.571,31.15,20.63,0.0
430,2016-10-14,0,15.3885990467,29.4657126318,20.1604570227,0.343310060169
440,2016-10-14,96,16.306,30.25,18.28,0.71
450,2016-10-14,96,17.632,30.81,20.3,0.0
460,2016-10-14,96,16.542,30.64,20.62,0.0
470,2016-10-14,96,16.993,30.58,20.84,0.0
480,2016-10-14,96,15.977,31.18,19.68,0.0
490,2016-10-14,96,16.464,31.15,20.272,0.000
