StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2014-10-15,96,17.535,23.74,10.27,0.0
130,2014-10-15,96,13.52,23.96,9.96,0.0
140,2014-10-15,96,5.002,26.18,12.59,0.0
150,2014-10-15,96,6.414,27.0,11.58,0.51
160,2014-10-15,96,4.093,25.44,11.09,0.76
170,2014-10-15,96,3.305,25.3,12.29,0.0
180,2014-10-15,96,1.504,25.78,10.99,0.51
230,2014-10-15,96,6.157,25.7,13.39,4.32
240,2014-10-15,96,8.084,26.26,13.49,11.68
250,2014-10-15,96,9.93,28.45,14.02,39.88
260,2014-10-15,96,10.418,26.62,13.64,7.11
270,2014-10-15,96,16.632,27.97,15.222,5.334
280,2014-10-15,96,11.014,27.19,14.13,11.68
290,2014-10-15,96,8.887,25.86,12.76,7.87
302,2014-10-15,96,11.798,27.97,15.22,5.33
303,2014-10-15,96,8.922,25.72,13.1,19.1
304,2014-10-15,96,13.034,29.32,14.61,8.66
310,2014-10-15,0,9.6802424774,26.711290057,14.0340051696,12.2372137261
320,2014-10-15,96,11.76,27.17,14.66,2.97
330,2014-10-15,96,13.717,27.79,15.03,6.1
340,2014-10-15,96,12.304,27.84,13.96,6.1
350,2014-10-15,96,11.119,28.76,15.37,0.91
360,2014-10-15,96,9.195,27.65,15.36,2.31
380,2014-10-15,96,11.671,27.57,16.92,1.02
390,2014-10-15,96,11.277,28.32,16.55,40.0
405,2014-10-15,96,14.065,28.87,15.81,0.23
410,2014-10-15,96,6.772,27.8,15.58,23.9
420,2014-10-15,96,7.237,27.82,17.03,19.1
430,2014-10-15,0,10.8446749764,28.1357971814,15.0997779866,10.7342332344
440,2014-10-15,96,13.293,31.5,20.67,0.23
450,2014-10-15,96,8.671,29.24,17.02,0.46
460,2014-10-15,96,11.469,30.28,17.44,0.23
470,2014-10-15,96,13.625,31.11,21.52,1.14
480,2014-10-15,96,15.428,31.32,20.42,18.06
490,2014-10-15,96,15.768,30.74,22.35,7.59
