StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2015-08-05,96,25.822,29.88,23.45,0.0
130,2015-08-05,96,22.089,32.33,21.02,0.76
140,2015-08-05,96,11.152,32.69,24.03,6.6
150,2015-08-05,96,21.247,32.52,23.58,0.0
160,2015-08-05,96,15.237,31.71,22.38,2.29
170,2015-08-05,96,11.752,32.0,22.94,0.0
180,2015-08-05,96,18.493,33.97,22.02,0.25
230,2015-08-05,96,11.392,33.22,23.95,0.51
240,2015-08-05,96,10.744,33.38,23.22,1.52
250,2015-08-05,96,16.16,35.04,22.74,0.0
260,2015-08-05,96,13.483,33.03,23.04,0.0
270,2015-08-05,96,21.336,34.08,23.039,0.000
280,2015-08-05,96,10.337,34.09,23.09,0.0
290,2015-08-05,96,13.019,32.61,23.41,0.25
302,2015-08-05,96,10.198,34.08,23.04,0.0
303,2015-08-05,96,16.889,33.04,21.46,0.0
304,2015-08-05,96,9.583,36.22,21.96,0.0
310,2015-08-05,0,14.068720434,33.8645034242,21.9603918159,0.0
320,2015-08-05,96,12.107,36.35,21.73,0.0
330,2015-08-05,96,14.713,34.78,22.41,0.25
340,2015-08-05,96,11.402,34.69,21.66,0.23
350,2015-08-05,96,20.612,35.42,22.23,16.59
360,2015-08-05,96,14.345,34.86,21.33,0.0
380,2015-08-05,96,21.568,34.57,22.57,2.03
390,2015-08-05,96,17.399,35.93,22.75,0.0
405,2015-08-05,96,24.148,35.35,20.93,0.0
410,2015-08-05,96,23.41,33.78,22.36,0.0
420,2015-08-05,96,16.55,35.18,22.23,0.0
430,2015-08-05,0,19.5592655141,34.5614662764,21.6919243168,0.0780134904081
440,2015-08-05,96,24.311,35.15,22.21,0.0
450,2015-08-05,96,23.545,35.05,22.63,21.62
460,2015-08-05,96,21.812,37.0,22.18,0.0
470,2015-08-05,96,23.379,34.04,23.12,0.0
480,2015-08-05,96,26.653,33.66,22.89,7.39
490,2015-08-05,96,16.462,32.72,23.81,0.0
