StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2015-01-15,96,5.406,8.3,5.59,18.54
130,2015-01-15,96,6.021,8.64,5.7,11.94
140,2015-01-15,96,4.449,9.18,7.22,7.87
150,2015-01-15,96,3.514,8.48,6.51,7.11
160,2015-01-15,96,5.352,8.58,6.42,10.16
170,2015-01-15,96,3.996,9.84,7.68,8.13
180,2015-01-15,96,3.797,8.82,6.86,8.38
230,2015-01-15,96,3.485,8.23,6.47,8.13
240,2015-01-15,96,2.873,8.23,5.8,4.83
250,2015-01-15,96,4.641,10.83,8.31,8.89
260,2015-01-15,96,3.79,9.93,7.8,7.87
270,2015-01-15,96,2.997,12.63,8.828,5.842
280,2015-01-15,96,5.77,11.31,8.66,8.13
290,2015-01-15,96,2.867,9.44,7.66,8.13
302,2015-01-15,96,2.883,12.63,8.83,5.84
303,2015-01-15,96,10.235,12.27,9.89,3.89
304,2015-01-15,96,7.252,12.74,9.12,4.8
310,2015-01-15,0,7.67119989762,12.2980059679,9.65270766763,4.67678033012
320,2015-01-15,96,5.836,13.0,9.87,5.03
330,2015-01-15,96,8.161,15.0,9.68,4.83
340,2015-01-15,96,6.775,14.77,10.05,2.29
350,2015-01-15,96,6.388,14.96,10.13,0.46
360,2015-01-15,96,6.068,13.57,10.52,1.6
380,2015-01-15,96,5.644,16.4,10.13,1.27
390,2015-01-15,96,6.52,15.99,10.71,0.23
405,2015-01-15,96,5.692,18.79,11.82,0.23
410,2015-01-15,96,4.711,14.95,11.24,0.0
420,2015-01-15,96,5.096,14.22,11.14,0.46
430,2015-01-15,0,5.70651362039,16.0453587983,11.0110315063,0.846007323579
440,2015-01-15,96,5.602,23.43,13.06,0.0
450,2015-01-15,96,3.725,18.44,13.12,0.0
460,2015-01-15,96,5.119,16.11,12.02,0.0
470,2015-01-15,96,4.907,23.86,14.29,0.0
480,2015-01-15,96,6.143,24.43,15.08,0.0
490,2015-01-15,96,8.558,25.85,16.84,0.0
