StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2012-02-11,96,7.134,10.2,-0.85,0.25
130,2012-02-11,96,6.804,11.55,-0.48,0.0
140,2012-02-11,96,6.071,13.14,-0.01,0.0
150,2012-02-11,96,5.712,14.83,2.1,0.25
160,2012-02-11,96,7.481,14.87,-0.08,0.0
170,2012-02-11,96,4.931,14.64,1.47,0.25
180,2012-02-11,96,7.407,15.49,1.86,1.27
230,2012-02-11,96,8.676,19.87,4.33,0.91
240,2012-02-11,96,8.753,16.54,4.01,0.69
250,2012-02-11,96,7.462,18.18,5.07,1.02
260,2012-02-11,96,7.832,16.14,3.17,1.02
270,2012-02-11,96,8.485,17.61,4.79,1.27
280,2012-02-11,96,12.418,21.23,6.43,0.23
290,2012-02-11,96,11.278,18.63,6.6,0.76
302,2012-02-11,96,11.149,19.03,7.27,0.46
303,2012-02-11,96,10.149,19.95,6.99,0.23
304,2012-02-11,96,11.5,20.37,8.38,0.69
310,2012-02-11,96,12.597,18.58,6.51,0.0
320,2012-02-11,96,11.604,19.43,7.85,0.23
330,2012-02-11,96,12.016,19.5,8.61,0.69
340,2012-02-11,96,9.644,20.06,8.35,2.31
350,2012-02-11,96,10.562,17.98,9.59,0.91
360,2012-02-11,96,10.616,18.94,8.54,0.46
380,2012-02-11,96,10.429,20.26,10.96,4.65
390,2012-02-11,96,12.777,19.0,7.75,3.02
405,2012-02-11,96,11.296,20.99,9.65,4.67
410,2012-02-11,96,10.198,21.6,9.27,3.94
420,2012-02-11,96,10.081,21.08,11.83,4.42
430,2012-02-11,96,8.611,21.71,12.95,5.79
440,2012-02-11,96,9.36,20.38,10.45,0.46
450,2012-02-11,96,11.806,22.92,13.33,11.94
460,2012-02-11,96,14.328,22.56,9.92,3.91
470,2012-02-11,96,12.54,21.67,8.52,4.75
480,2012-02-11,96,10.091,20.54,9.72,5.13
490,2012-02-11,96,12.565,19.92,8.91,3.25
