StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2011-10-19,96,13.255,17.61,5.73,0.0
130,2011-10-19,96,3.272,19.5,7.18,0.0
140,2011-10-19,96,1.861,19.45,9.26,0.23
150,2011-10-19,96,1.02,19.78,9.61,0.25
160,2011-10-19,95,3.071,21.24,9.82,0.23
170,2011-10-19,96,7.014,22.38,11.07,2.29
180,2011-10-19,96,6.558,24.3,9.94,1.78
230,2011-10-19,96,9.965,25.45,12.46,0.23
240,2011-10-19,96,8.54,26.06,13.74,8.99
250,2011-10-19,96,6.799,26.47,12.88,12.45
260,2011-10-19,96,8.251,23.89,10.92,0.0
270,2011-10-19,96,9.334,27.19,13.96,0.25
280,2011-10-19,96,9.002,28.57,13.04,9.42
290,2011-10-19,96,8.904,29.21,15.8,0.51
302,2011-10-19,96,7.74,28.36,16.26,0.46
303,2011-10-19,96,7.612,27.6,14.28,0.91
304,2011-10-19,96,6.764,28.33,13.85,3.0
310,2011-10-19,96,7.841,26.79,14.67,2.11
320,2011-10-19,96,7.122,28.05,17.8,1.14
330,2011-10-19,96,4.108,27.37,16.28,0.46
340,2011-10-19,96,4.375,28.13,14.03,0.0
350,2011-10-19,96,3.81,26.78,18.64,2.31
360,2011-10-19,96,6.896,26.69,17.05,3.0
380,2011-10-19,96,3.145,28.79,15.55,0.46
390,2011-10-19,96,3.228,28.0,14.69,0.46
405,2011-10-19,96,3.954,28.38,14.23,1.6
410,2011-10-19,96,1.275,27.92,17.22,10.69
420,2011-10-19,96,1.762,27.17,17.1,3.66
430,2011-10-19,96,1.961,27.29,20.76,9.25
440,2011-10-19,96,2.716,27.99,17.5,0.23
450,2011-10-19,96,2.499,26.82,20.73,16.21
460,2011-10-19,96,0.733,27.96,16.81,22.43
470,2011-10-19,96,1.256,28.03,15.65,2.54
480,2011-10-19,96,2.937,27.85,16.1,0.0
490,2011-10-19,96,3.643,27.55,19.9,0.0
