StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2012-01-10,96,2.201,20.97,14.850,4.826
130,2012-01-10,96,3.257,20.46,11.589,0.254
140,2012-01-10,96,3.548,20.30,10.728,13.716
150,2012-01-10,96,3.489,20.19,12.778,9.906
160,2012-01-10,96,4.876,22.16,7.750,5.334
170,2012-01-10,96,7.799,25.18,7.361,0.000
180,2012-01-10,96,8.942,23.48,7.750,0.000
230,2012-01-10,96,7.997,25.34,10.489,0.000
240,2012-01-10,96,5.655,22.07,7.639,0.000
250,2012-01-10,96,6.435,25.43,8.961,0.000
260,2012-01-10,96,5.606,22.73,7.661,0.000
270,2012-01-10,96,6.322,22.30,9.478,0.000
280,2012-01-10,96,12.960,26.52,10.739,0.000
290,2012-01-10,96,8.586,27.13,9.139,0.000
302,2012-01-10,96,13.006,26.34,11.678,0.000
303,2012-01-10,96,12.721,26.36,8.839,0.000
304,2012-01-10,61,20.329,25.97,15.161,0.254
310,2012-01-10,96,14.443,27.64,7.828,0.000
320,2012-01-10,96,12.548,27.50,11.200,0.000
330,2012-01-10,96,13.521,26.77,10.878,0.000
340,2012-01-10,96,13.852,25.66,8.522,0.508
350,2012-01-10,96,13.984,27.01,11.528,0.000
360,2012-01-10,96,13.737,28.22,12.639,0.000
380,2012-01-10,96,14.457,27.59,10.861,0.000
390,2012-01-10,96,12.886,26.52,11.378,0.000
405,2012-01-10,96,12.340,25.70,10.578,0.000
410,2012-01-10,96,13.415,26.55,9.178,0.000
420,2012-01-10,96,14.500,26.10,12.961,0.000
430,2012-01-10,96,13.738,25.13,10.500,0.000
440,2012-01-10,96,14.017,26.23,10.478,0.000
450,2012-01-10,96,14.339,27.96,8.622,0.000
460,2012-01-10,96,12.502,26.52,9.828,0.000
470,2012-01-10,96,13.827,27.10,12.272,0.000
480,2012-01-10,96,14.500,26.53,9.611,0.000
490,2012-01-10,96,14.568,27.68,10.078,0.000
