StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2016-10-15,96,18.111,26.64,15.09,0.0
130,2016-10-15,96,18.012,32.1,14.02,0.0
140,2016-10-15,96,17.687,31.9,18.85,0.51
150,2016-10-15,96,16.725,31.56,16.68,1.52
160,2016-10-15,96,17.757,28.96,16.34,6.86
170,2016-10-15,96,15.4,30.63,20.07,0.25
180,2016-10-15,96,17.748,30.91,15.94,8.64
230,2016-10-15,96,19.146,31.46,19.77,16.51
240,2016-10-15,96,15.739,29.42,19.86,0.0
250,2016-10-15,96,18.408,32.0,18.53,0.25
260,2016-10-15,96,11.527,30.68,18.550,2.286
270,2016-10-15,96,11.463,28.58,17.389,0.000
280,2016-10-15,96,17.692,29.65,17.74,2.36
290,2016-10-15,96,16.237,30.68,18.55,2.29
302,2016-10-15,96,17.388,28.58,17.39,0.0
303,2016-10-15,96,17.061,30.44,19.16,1.14
304,2016-10-15,96,19.556,30.56,19.33,0.0
310,2016-10-15,0,16.7034999359,30.3127481334,19.2428606047,2.12314128047
320,2016-10-15,96,12.088,27.81,18.35,10.41
330,2016-10-15,96,15.563,28.86,20.17,3.81
340,2016-10-15,96,11.804,30.4,22.07,0.0
350,2016-10-15,96,13.489,32.13,22.12,0.23
360,2016-10-15,96,14.921,30.94,21.24,3.35
380,2016-10-15,96,11.778,31.16,21.65,0.0
390,2016-10-15,96,13.412,30.97,21.35,1.37
405,2016-10-15,96,13.119,30.58,21.19,0.91
410,2016-10-15,96,17.167,30.05,20.69,0.0
420,2016-10-15,96,13.467,30.94,20.32,4.14
430,2016-10-15,0,14.1288770544,30.3283252441,21.3086555302,0.274045749784
440,2016-10-15,96,16.263,30.62,20.93,7.47
450,2016-10-15,96,17.627,30.17,20.93,2.31
460,2016-10-15,96,16.79,31.09,21.57,3.48
470,2016-10-15,96,18.084,31.08,22.06,2.57
480,2016-10-15,96,17.791,31.04,20.99,0.0
490,2016-10-15,96,0.0,28.9,22.75,25.43
