StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2014-05-21,96,25.35,30.79,18.08,1.02
130,2014-05-21,96,0.001,32.15,17.84,1.02
140,2014-05-21,96,23.877,32.6,14.36,0.0
150,2014-05-21,96,21.064,31.85,18.21,0.0
160,2014-05-21,96,25.703,31.12,16.62,0.0
170,2014-05-21,96,23.732,28.66,16.29,0.0
180,2014-05-21,96,24.531,32.45,15.49,0.0
230,2014-05-21,96,21.447,32.11,14.6,0.0
240,2014-05-21,96,23.09,32.1,12.56,0.0
250,2014-05-21,96,24.434,33.13,13.07,0.0
260,2014-05-21,96,24.083,31.99,12.71,0.0
270,2014-05-21,96,27.441,30.48,12.272,0.000
280,2014-05-21,96,23.881,31.98,11.76,0.0
290,2014-05-21,96,22.157,31.99,12.45,0.0
302,2014-05-21,96,25.46,30.48,12.27,0.0
303,2014-05-21,96,24.579,31.25,10.08,0.0
304,2014-05-21,96,25.593,33.74,12.86,0.0
310,2014-05-21,0,24.4935327843,31.6582770821,11.6387158042,0.0
320,2014-05-21,96,24.051,31.37,12.2,0.0
330,2014-05-21,96,24.502,32.37,13.53,0.0
340,2014-05-21,96,27.649,32.54,11.56,0.0
350,2014-05-21,96,21.939,31.67,15.2,0.0
360,2014-05-21,96,25.123,31.89,13.9,0.0
380,2014-05-21,96,25.205,33.28,14.06,0.0
390,2014-05-21,96,26.842,32.31,16.72,0.0
405,2014-05-21,96,20.678,29.32,13.88,0.0
410,2014-05-21,96,26.225,31.1,15.15,0.0
420,2014-05-21,96,25.27,33.55,15.48,0.0
430,2014-05-21,0,25.0375307854,31.0523867552,13.5498517185,0.0
440,2014-05-21,96,25.926,29.03,15.03,0.0
450,2014-05-21,96,24.508,30.65,14.74,0.0
460,2014-05-21,96,22.447,30.93,17.24,0.0
470,2014-05-21,96,25.773,29.67,16.51,0.0
480,2014-05-21,96,27.29,29.23,15.79,0.0
490,2014-05-21,96,26.186,27.15,19.59,0.0
