StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2015-05-02,96,27.593,27.02,9.79,0.0
130,2015-05-02,96,28.346,28.5,8.1,0.0
140,2015-05-02,96,26.441,27.94,7.57,0.0
150,2015-05-02,96,26.312,28.59,9.7,0.0
160,2015-05-02,96,26.238,26.87,8.18,0.0
170,2015-05-02,96,26.579,25.14,9.34,0.0
180,2015-05-02,96,26.648,27.29,7.01,0.0
230,2015-05-02,96,25.596,27.66,8.44,0.0
240,2015-05-02,96,25.467,26.79,7.2,0.0
250,2015-05-02,96,24.579,28.88,8.63,0.0
260,2015-05-02,96,26.341,26.48,8.98,0.0
270,2015-05-02,87,27.188,25.60,10.028,0.000
280,2015-05-02,96,25.917,27.31,8.93,0.0
290,2015-05-02,96,24.015,27.35,7.12,0.0
302,2015-05-02,96,23.768,27.81,12.711,0.000
303,2015-05-02,96,26.673,28.36,7.55,0.0
304,2015-05-02,96,28.203,27.98,11.7,0.0
310,2015-05-02,0,26.1702026403,27.9232500761,9.56424147267,0.0
320,2015-05-02,96,28.496,25.95,10.94,0.0
330,2015-05-02,96,25.185,27.81,12.71,0.0
340,2015-05-02,96,26.459,27.74,10.75,0.0
350,2015-05-02,96,24.11,28.17,13.35,0.0
360,2015-05-02,96,25.707,28.01,13.47,0.0
380,2015-05-02,96,26.887,28.38,12.01,0.0
390,2015-05-02,96,28.254,29.11,13.81,0.0
405,2015-05-02,96,25.708,27.25,12.21,0.0
410,2015-05-02,96,25.212,28.08,12.72,0.0
420,2015-05-02,96,24.855,30.78,12.65,0.0
430,2015-05-02,0,25.7843387847,27.7147218941,11.8982114157,0.0
440,2015-05-02,96,26.837,27.39,13.25,0.0
450,2015-05-02,96,22.295,28.62,13.22,0.0
460,2015-05-02,96,25.932,29.69,15.78,0.0
470,2015-05-02,96,23.646,28.24,16.34,0.0
480,2015-05-02,96,29.775,28.83,16.54,0.0
490,2015-05-02,96,29.807,26.79,18.93,0.0
