StationID,Date,num_obs,trf,t60cm_max,t60cm_min,rain_sum
110,2013-09-05,60,32.552,34.25,23.061,0.000
130,2013-09-05,96,22.205,33.99,20.64,1.52
140,2013-09-05,96,20.386,33.73,20.972,0.000
150,2013-09-05,96,18.09,35.57,21.81,0.0
160,2013-09-05,96,18.627,33.73,20.97,0.0
170,2013-09-05,96,21.804,34.96,22.589,0.000
180,2013-09-05,96,19.891,34.77,21.372,1.016
230,2013-09-05,96,21.493,34.96,22.59,0.0
240,2013-09-05,96,21.09,34.77,21.37,1.02
250,2013-09-05,96,22.341,35.28,21.211,0.000
260,2013-09-05,93,20.503,34.13,21.111,0.254
270,2013-09-05,96,23.558,35.42,22.328,1.524
280,2013-09-05,96,19.752,35.28,21.21,0.0
290,2013-09-05,93,19.853,34.13,21.11,0.25
302,2013-09-05,96,16.85,35.42,22.33,1.52
303,2013-09-05,96,10.871,35.32,19.31,0.0
304,2013-09-05,94,15.364,34.49,21.639,0.000
310,2013-09-05,0,14.9685646994,35.2646744836,20.3711213546,0.0606689150196
320,2013-09-05,96,18.846,36.01,21.789,0.000
330,2013-09-05,96,19.434,34.83,21.989,7.366
340,2013-09-05,95,17.462,34.31,21.700,0.000
350,2013-09-05,96,17.787,33.65,21.850,0.000
360,2013-09-05,91,19.883,36.91,21.900,14.986
380,2013-09-05,96,17.281,36.01,21.79,0.0
390,2013-09-05,96,19.984,34.83,21.99,7.26
405,2013-09-05,95,13.891,34.31,21.7,0.0
410,2013-09-05,96,16.042,33.65,21.85,0.0
420,2013-09-05,96,13.643,31.03,23.539,2.286
430,2013-09-05,96,14.338,33.65,23.84,0.0
440,2013-09-05,96,15.948,33.36,22.46,0.0
450,2013-09-05,96,21.441,34.41,23.872,0.254
460,2013-09-05,95,20.519,34.86,24.000,0.000
470,2013-09-05,94,9.474,33.16,24.17,0.0
480,2013-09-05,96,12.973,31.03,23.54,2.31
490,2013-09-05,96,13.35,33.83,24.73,0.0
